time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
173.483108,-2.4077,-1.0174,-2.1926,3.412
173.487844,-2.3393,-0.7437,-2.1613,3.271
173.492354,-2.2846,-0.4608,-2.1327,3.159
173.499581,-2.2243,-0.1715,-2.0993,3.063
173.502462,-2.1367,0.1600,-2.0445,2.962
173.506389,-2.0311,0.5166,-1.9417,2.857
173.511312,-1.9460,0.9029,-1.7907,2.794
173.516305,-1.8762,1.2946,-1.6056,2.788
173.520504,-1.7689,1.6583,-1.4224,2.811
173.525187,-1.6622,1.9768,-1.2624,2.875
173.530096,-1.5655,2.2527,-1.0919,2.953
173.534716,-1.4668,2.5096,-0.8986,3.043
173.539444,-1.3663,2.7331,-0.7062,3.136
173.544321,-1.2496,2.9257,-0.5265,3.225
173.554328,-1.1144,3.0874,-0.3544,3.301
173.555629,-0.9824,3.2302,-0.1994,3.382
173.560280,-0.8562,3.3519,-0.0660,3.460
173.563095,-0.7384,3.4480,0.0312,3.526
173.574239,-0.6341,3.5309,0.0778,3.588
173.575567,-0.5485,3.6056,0.0571,3.648
173.578711,-0.4796,3.6583,-0.0432,3.690
173.581788,-0.4182,3.6727,-0.1872,3.701
173.586190,-0.3455,3.6658,-0.3179,3.696
173.591064,-0.2448,3.6569,-0.3921,3.686
173.595712,-0.1330,3.6125,-0.4102,3.638
173.601078,-0.0075,3.5279,-0.3672,3.547
173.605063,0.1222,3.4459,-0.2800,3.459
173.611016,0.2228,3.3761,-0.1700,3.388
173.614428,0.2657,3.3662,-0.0349,3.377
173.620074,0.2752,3.4423,0.1036,3.455
173.623924,0.2851,3.6235,0.2335,3.642
173.628571,0.3006,3.9098,0.3328,3.935
173.637271,0.3437,4.2602,0.4181,4.294
173.639365,0.4149,4.6436,0.5226,4.691
173.642900,0.4811,5.0241,0.6364,5.087
173.657744,0.5402,5.3683,0.7521,5.448
173.659353,0.6045,5.6356,0.8863,5.737
173.660141,0.6311,5.7999,1.0461,5.927
173.662392,0.6246,5.8421,1.2053,5.998
173.666565,0.6184,5.7530,1.3521,5.942
173.672294,0.6195,5.5471,1.4795,5.774
173.675531,0.6371,5.2582,1.5683,5.524
173.680634,0.6851,4.9200,1.6186,5.225
173.685203,0.7655,4.5089,1.6019,4.846
173.689634,0.8633,4.0752,1.5301,4.438
173.694319,0.9682,3.6456,1.4368,4.036
173.699562,1.0796,3.2131,1.3220,3.638
173.703599,1.1779,2.8326,1.1858,3.289
173.708402,1.3153,2.5112,1.0572,3.025
173.713375,1.5130,2.2727,0.9719,2.898
173.718940,1.7594,2.1145,0.9327,2.905
173.723420,1.9920,1.9409,0.9224,2.930
173.727497,2.1366,1.7373,0.9078,2.900
173.734950,2.2242,1.5351,0.8958,2.847
173.738897,2.2568,1.3774,0.8912,2.790
173.741598,2.2177,1.2808,0.8816,2.708
173.746335,2.1280,1.2358,0.8573,2.606
173.751131,2.0096,1.2664,0.8324,2.517
173.756025,1.9150,1.3534,0.8494,2.494
173.760395,1.8542,1.4725,0.9204,2.540
173.766324,1.8202,1.5952,1.0356,2.633
173.770116,1.8207,1.6995,1.1999,2.765
173.774673,1.8371,1.8021,1.3944,2.927
173.779211,1.8458,1.8647,1.5953,3.071
173.783911,1.8398,1.8655,1.7717,3.163
173.789379,1.8266,1.8215,1.8805,3.192
173.793546,1.8085,1.7206,1.9291,3.155
173.799638,1.7806,1.5918,1.9125,3.060
173.803401,1.7331,1.4376,1.8185,2.894
173.808060,1.6970,1.2628,1.7045,2.717
173.812781,1.7151,1.0795,1.5464,2.549
173.817568,1.7917,0.8567,1.3393,2.395
173.821816,1.8931,0.6112,1.1503,2.298
173.827993,1.9879,0.3667,1.0296,2.269
173.837317,2.0592,0.1043,0.9797,2.283
173.838188,2.1042,-0.1693,0.9794,2.327
173.842064,2.1274,-0.4134,1.0150,2.393
173.847334,2.1692,-0.6522,1.0747,2.507
173.855427,2.2510,-0.8906,1.1471,2.679
173.856455,2.3535,-1.1504,1.2064,2.884
173.861386,2.4551,-1.4651,1.2409,3.117
173.863572,2.5675,-1.7990,1.2486,3.375
173.868478,2.6788,-2.1184,1.2246,3.628
173.873007,2.7605,-2.4378,1.1522,3.859
173.877899,2.7837,-2.7427,1.0574,4.048
173.882480,2.7439,-2.9972,0.9856,4.181
173.887386,2.6914,-3.1965,0.9677,4.289
173.892129,2.6264,-3.3527,0.9482,4.363
173.897387,2.5276,-3.5157,0.8981,4.422
173.902082,2.4167,-3.6736,0.8170,4.473
173.906463,2.3085,-3.8070,0.7355,4.513
173.911113,2.2130,-3.9232,0.6748,4.555
173.916735,2.1138,-4.0315,0.6298,4.595
173.920477,1.9800,-4.1176,0.5881,4.607
173.924905,1.8528,-4.1623,0.5567,4.590
173.929941,1.7322,-4.1776,0.5210,4.552
173.935403,1.6139,-4.1588,0.4858,4.487
173.944978,1.5316,-4.0940,0.4918,4.399
173.945717,1.4855,-4.0000,0.5293,4.300
173.950451,1.4593,-3.9056,0.5482,4.205
173.953595,1.4484,-3.8323,0.5630,4.135
173.959074,1.4580,-3.7732,0.5955,4.089
173.963149,1.4644,-3.7305,0.6362,4.058
173.967764,1.4414,-3.6972,0.6876,4.027
173.972847,1.3795,-3.6638,0.7475,3.986
173.978018,1.2860,-3.6278,0.7993,3.931
173.983535,1.2085,-3.5703,0.8528,3.865
173.986992,1.1613,-3.5081,0.9252,3.809
173.991544,1.1011,-3.4483,1.0165,3.760
173.996742,1.0687,-3.3817,1.1295,3.722
174.001301,1.0733,-3.3248,1.2332,3.705
174.005672,1.1127,-3.2586,1.2966,3.679
174.010313,1.1820,-3.2022,1.3005,3.653
174.016410,1.2595,-3.1579,1.2473,3.621
174.020378,1.3449,-3.0970,1.1799,3.577
174.024528,1.4262,-3.0171,1.1342,3.525
174.029451,1.5128,-2.9229,1.1123,3.474
174.034918,1.6045,-2.8311,1.1117,3.439
174.039339,1.6749,-2.7226,1.1442,3.395
174.043167,1.7287,-2.5687,1.1884,3.316
174.047956,1.7826,-2.3909,1.2441,3.231
174.056123,1.8388,-2.1942,1.3185,3.152
174.058584,1.8781,-1.9713,1.4044,3.064
174.063155,1.9053,-1.7294,1.5164,2.987
174.070935,1.9416,-1.4878,1.6474,2.949
174.072308,1.9823,-1.2537,1.7901,2.951
174.080003,2.0320,-1.0175,1.9212,2.976
174.081423,2.0764,-0.8104,2.0596,3.035
174.085823,2.0940,-0.6180,2.1887,3.091
174.090417,2.1132,-0.4546,2.3039,3.159
174.095720,2.1485,-0.3442,2.3957,3.236
174.100246,2.1804,-0.2651,2.4569,3.296
174.104444,2.2042,-0.2054,2.5092,3.346
174.109985,2.2486,-0.1531,2.5332,3.391
174.113711,2.3159,-0.0937,2.5457,3.443
174.119267,2.3750,-0.0417,2.5561,3.489
174.123618,2.4379,-0.0040,2.5691,3.542
174.128476,2.4855,0.0336,2.5822,3.584
174.137363,2.4960,0.0664,2.5665,3.581
174.147292,2.4813,0.1136,2.5481,3.558
174.148105,2.4654,0.1801,2.5364,3.542
174.148534,2.4529,0.2587,2.4807,3.498
174.153640,2.4319,0.3615,2.3928,3.431
174.156616,2.4170,0.4908,2.3249,3.389
174.161209,2.4177,0.6468,2.2648,3.375
174.166118,2.4317,0.8056,2.2146,3.386
174.170737,2.4471,0.9624,2.1621,3.404
174.175020,2.4689,1.1125,2.1025,3.428
174.179782,2.4946,1.2463,2.0597,3.467
174.185042,2.4884,1.3685,2.0361,3.494
174.189235,2.4792,1.5176,2.0343,3.548
174.193827,2.4860,1.7195,2.0425,3.648
174.199501,2.4877,1.9672,2.0464,3.774
174.203664,2.4941,2.2629,2.0605,3.948
174.208187,2.5077,2.5897,2.0827,4.163
174.213508,2.5073,2.8950,2.1107,4.373
174.218272,2.4715,3.1547,2.1737,4.559
174.222604,2.3833,3.3569,2.2794,4.706
174.227904,2.2640,3.5014,2.4306,4.826
174.233718,2.1252,3.5666,2.6136,4.906
174.237416,1.9999,3.5405,2.7860,4.929
174.242124,1.9408,3.4518,2.9219,4.921
174.246440,1.9668,3.3293,2.9858,4.885
174.261159,2.0613,3.1632,2.9897,4.816
174.262786,2.1595,2.9300,2.9428,4.681
174.269984,2.2253,2.6441,2.8426,4.475
174.272168,2.2392,2.3177,2.7007,4.205
174.273189,2.2173,1.9630,2.4949,3.872
174.282296,2.1951,1.6114,2.2465,3.530
174.283901,2.2083,1.3179,1.9787,3.245
174.284773,2.2953,1.0874,1.6911,3.051
174.289426,2.4514,0.9034,1.4263,2.977
174.293245,2.6193,0.7420,1.2028,2.976
174.298162,2.7322,0.5794,0.9820,2.961
174.303651,2.7927,0.4396,0.7516,2.925
174.307016,2.7865,0.3563,0.5158,2.856
174.311847,2.7042,0.3295,0.2719,2.738
174.318722,2.5605,0.3832,0.0534,2.590
174.322612,2.4252,0.5482,-0.0773,2.488
174.326129,2.3181,0.8171,-0.0865,2.459
174.330739,2.2110,1.1442,0.0164,2.490
174.337879,2.0833,1.4767,0.1767,2.560
174.341298,1.9065,1.7618,0.3637,2.621
174.345284,1.6857,1.9467,0.5469,2.633
174.353865,1.4351,2.0506,0.7005,2.599
174.354509,1.1788,2.1307,0.8250,2.571
174.361012,0.9212,2.2157,0.9256,2.572
174.363767,0.7129,2.2959,0.9980,2.603
174.378140,0.5871,2.3735,1.0447,2.659
174.379199,0.4983,2.4485,1.0587,2.714
174.379641,0.4036,2.4922,1.0641,2.740
174.386203,0.3627,2.4925,1.0657,2.735
174.387029,0.4044,2.4281,0.9771,2.648
174.392356,0.4714,2.2943,0.8030,2.476
174.396322,0.5658,2.1105,0.6150,2.270
174.401396,0.6778,1.9054,0.4297,2.068
174.406138,0.7663,1.6720,0.2710,1.859
174.410426,0.8327,1.4392,0.1174,1.667
174.416066,0.8932,1.2118,-0.0261,1.506
174.419931,0.9565,0.9587,-0.1451,1.362
174.424968,1.0533,0.7041,-0.2611,1.294
174.429516,1.1667,0.4505,-0.3934,1.311
174.434229,1.3013,0.1955,-0.5350,1.421
174.439171,1.4885,-0.0535,-0.6957,1.644
174.443431,1.6567,-0.2702,-0.8948,1.902
174.453794,1.7603,-0.4354,-1.0750,2.108
174.460547,1.8162,-0.5491,-1.2049,2.248
174.463377,1.8360,-0.6617,-1.3086,2.350
174.463923,1.7909,-0.7921,-1.3881,2.400
174.471272,1.6976,-0.9214,-1.4457,2.413
174.473514,1.5919,-1.0397,-1.4814,2.410
174.476814,1.4859,-1.1353,-1.4952,2.394
174.481443,1.3512,-1.1960,-1.5039,2.349
174.487025,1.1857,-1.2220,-1.5195,2.282
174.490875,1.0041,-1.2085,-1.5373,2.198
174.496364,0.7899,-1.1627,-1.5454,2.089
174.500264,0.5602,-1.0846,-1.5534,1.976
174.505273,0.3155,-0.9912,-1.5496,1.866
174.510081,0.0440,-0.9182,-1.5242,1.780
174.514074,-0.2061,-0.8657,-1.4750,1.723
174.521657,-0.4300,-0.8554,-1.4042,1.700
174.523828,-0.6440,-0.8609,-1.3456,1.722
174.528455,-0.8671,-0.8463,-1.3086,1.783
174.533186,-1.0873,-0.8259,-1.2910,1.879
174.538333,-1.2878,-0.7711,-1.3097,1.992
174.542732,-1.4687,-0.6817,-1.3502,2.108
174.547716,-1.6398,-0.5867,-1.3909,2.229
174.554863,-1.7747,-0.4836,-1.4267,2.328
174.558091,-1.8447,-0.3939,-1.4433,2.375
174.561841,-1.8762,-0.3179,-1.4574,2.397
174.575870,-1.9192,-0.2389,-1.4856,2.439
174.577412,-1.9809,-0.1545,-1.5182,2.501
174.578025,-2.0204,-0.0529,-1.5479,2.546
174.581439,-2.0234,0.0322,-1.5794,2.567
174.587194,-2.0256,0.0742,-1.6194,2.594
174.589968,-2.0342,0.0972,-1.6440,2.617
174.595428,-2.0540,0.1151,-1.6553,2.640
174.601714,-2.0825,0.1232,-1.6868,2.683
174.603884,-2.1102,0.1334,-1.7503,2.745
174.609372,-2.1395,0.1551,-1.8194,2.813
174.613556,-2.1944,0.1691,-1.9011,2.908
174.619085,-2.2771,0.1969,-1.9789,3.023
174.623602,-2.3732,0.2696,-2.0264,3.132
174.627741,-2.4684,0.3729,-2.0392,3.223
174.633203,-2.5599,0.4947,-2.0318,3.305
174.637536,-2.6548,0.6348,-2.0211,3.396
174.641980,-2.7696,0.7718,-2.0122,3.509
174.646179,-2.9113,0.9008,-2.0100,3.651
174.651714,-3.0488,1.0291,-2.0075,3.793
174.655986,-3.1820,1.1614,-2.0167,3.942
174.661052,-3.3037,1.2954,-2.0236,4.085
174.671168,-3.4090,1.4359,-2.0210,4.215
174.672096,-3.5097,1.5875,-2.0259,4.352
174.676082,-3.5866,1.7431,-2.0312,4.475
174.680018,-3.6538,1.8881,-2.0251,4.584
174.690845,-3.7234,2.0200,-2.0074,4.688
174.692319,-3.7714,2.1602,-1.9467,4.762
174.693994,-3.7595,2.3056,-1.8213,4.771
174.699978,-3.6972,2.4202,-1.6547,4.719
174.702801,-3.6275,2.4653,-1.4922,4.633
174.707574,-3.5620,2.4742,-1.3267,4.535
174.713324,-3.4815,2.4991,-1.1793,4.445
174.718002,-3.3934,2.5258,-1.0740,4.364
174.724722,-3.3482,2.5185,-1.0441,4.318
174.726708,-3.3532,2.4654,-1.1135,4.308
174.732026,-3.3923,2.3911,-1.2296,4.329
174.736471,-3.4250,2.3343,-1.3853,4.370
174.741168,-3.4301,2.3144,-1.5714,4.426
174.745723,-3.4128,2.3175,-1.7377,4.476
174.754942,-3.3780,2.3316,-1.8461,4.501
174.756330,-3.3640,2.3472,-1.8725,4.509
174.760129,-3.3519,2.3570,-1.8098,4.479
174.775154,-3.3366,2.3679,-1.6698,4.419
174.776542,-3.3446,2.3990,-1.5027,4.382
174.777139,-3.3759,2.4786,-1.3319,4.395
174.779563,-3.4112,2.6138,-1.1670,4.453
174.783702,-3.4432,2.8114,-1.0509,4.568
174.788010,-3.4789,3.0593,-1.0027,4.740
174.792690,-3.4773,3.3381,-1.0033,4.924
174.797674,-3.4455,3.5925,-1.0143,5.080
174.802304,-3.4286,3.8034,-1.0000,5.217
174.806471,-3.4286,3.9778,-0.9318,5.334
174.811407,-3.4572,4.1087,-0.8364,5.434
174.816447,-3.4735,4.2007,-0.7283,5.499
174.820588,-3.4866,4.2373,-0.6031,5.520
174.826179,-3.5202,4.2161,-0.4684,5.512
174.830145,-3.5505,4.1615,-0.3600,5.482
174.835259,-3.5704,4.0664,-0.3092,5.420
174.840561,-3.5394,3.9429,-0.3325,5.309
174.855486,-3.4576,3.8105,-0.4107,5.162
174.856777,-3.3276,3.6500,-0.5127,4.966
174.857460,-3.1711,3.4569,-0.5978,4.729
174.859124,-3.0052,3.2508,-0.6709,4.478
174.863170,-2.8589,3.0342,-0.7223,4.231
174.879732,-2.7542,2.8193,-0.7326,4.009
174.880791,-2.6772,2.6135,-0.7302,3.812
174.881222,-2.6044,2.4431,-0.7222,3.643
174.882193,-2.5289,2.3133,-0.7276,3.504
174.886682,-2.4751,2.2143,-0.7412,3.403
174.890879,-2.4262,2.1607,-0.7369,3.331
174.895753,-2.3654,2.1498,-0.7099,3.274
174.900727,-2.3022,2.1578,-0.6675,3.225
174.905127,-2.2507,2.1703,-0.6312,3.190
174.909890,-2.2107,2.1918,-0.5795,3.167
174.914592,-2.1676,2.2222,-0.4934,3.143
174.919739,-2.1257,2.2399,-0.3801,3.111
174.924284,-2.1087,2.2425,-0.2494,3.088
174.928559,-2.1138,2.2394,-0.1230,3.082
174.933801,-2.1383,2.2382,-0.0205,3.096
174.938355,-2.1869,2.2293,0.0458,3.123
174.943090,-2.2379,2.1986,0.0782,3.138
174.947556,-2.2672,2.1631,0.0810,3.135
174.953250,-2.2655,2.1399,0.0731,3.117
174.958817,-2.2686,2.0908,0.0566,3.086
174.961764,-2.2600,2.0232,0.0292,3.033
174.968964,-2.1945,1.9324,-0.0283,2.924
174.971806,-2.0869,1.8092,-0.0990,2.764
174.975980,-1.9494,1.6821,-0.1466,2.579
174.981091,-1.7918,1.5584,-0.1736,2.381
174.986201,-1.6335,1.4092,-0.1986,2.167
174.990597,-1.4892,1.2252,-0.2287,1.942
174.996064,-1.3426,1.0014,-0.2681,1.696
175.000389,-1.1843,0.7569,-0.2925,1.436
175.005760,-1.0458,0.5062,-0.3089,1.202
175.009309,-0.9346,0.2443,-0.3602,1.031
175.014575,-0.8245,-0.0190,-0.4365,0.933
175.019262,-0.6873,-0.2670,-0.5115,0.897
175.023527,-0.5373,-0.5046,-0.5920,0.945
175.028370,-0.3893,-0.7247,-0.6805,1.068
175.033554,-0.2576,-0.9441,-0.7386,1.226
175.038894,-0.1591,-1.1507,-0.7637,1.390
175.042260,-0.0913,-1.3256,-0.7561,1.529
175.047445,-0.0349,-1.5047,-0.7253,1.671
175.052037,0.0078,-1.6665,-0.6954,1.806
175.056890,0.0301,-1.7847,-0.6523,1.900
175.062066,0.0489,-1.8881,-0.5890,1.978
175.071211,0.0695,-1.9670,-0.5250,2.037
175.072632,0.0659,-2.0049,-0.4462,2.055
175.075792,0.0621,-2.0183,-0.3623,2.052
175.080276,0.0632,-2.0050,-0.2807,2.026
175.091255,0.0621,-1.9889,-0.2064,2.001
175.092455,0.0708,-1.9746,-0.1275,1.980
175.095001,0.0800,-1.9622,-0.0252,1.964
175.100437,0.0826,-1.9564,0.0479,1.959
175.103941,0.1049,-1.9594,0.0987,1.965
175.108606,0.1945,-1.9523,0.1704,1.969
175.113669,0.3133,-1.9374,0.2415,1.977
175.118510,0.4107,-1.9170,0.2928,1.982
175.125099,0.4868,-1.8792,0.3528,1.973
175.127430,0.5484,-1.8335,0.4289,1.961
175.131445,0.6074,-1.7704,0.4923,1.935
175.136735,0.6660,-1.7136,0.5286,1.913
175.141375,0.7455,-1.6753,0.5499,1.914
175.146100,0.8409,-1.6553,0.5752,1.944
175.154414,0.9522,-1.6345,0.6071,1.987
175.155710,1.0938,-1.6011,0.6313,2.039
175.160416,1.2633,-1.5528,0.6310,2.099
175.166745,1.4536,-1.4727,0.6039,2.156
175.172476,1.6097,-1.3706,0.6026,2.198
175.174296,1.7220,-1.2824,0.6250,2.236
175.178645,1.8073,-1.2153,0.6686,2.278
175.184129,1.8822,-1.1646,0.7288,2.330
175.188006,1.9565,-1.1255,0.7817,2.389
175.193291,1.9921,-1.0741,0.8152,2.406
175.198196,2.0106,-1.0008,0.8486,2.401
175.202581,2.0238,-0.9201,0.9250,2.408
175.207214,1.9914,-0.8320,1.0253,2.389
175.211793,1.9445,-0.7508,1.0942,2.354
175.216694,1.8999,-0.6550,1.1318,2.306
175.221901,1.8672,-0.5278,1.1787,2.270
175.226139,1.8585,-0.3838,1.2660,2.281
175.230721,1.8545,-0.2420,1.3819,2.325
175.235897,1.8169,-0.1120,1.5001,2.359
175.241328,1.7793,0.0036,1.6208,2.407
175.245030,1.7606,0.1073,1.7562,2.489
175.254372,1.7632,0.1919,1.8919,2.593
175.255526,1.7796,0.2358,2.0019,2.689
175.259516,1.8096,0.2606,2.0982,2.783
175.264043,1.8725,0.2734,2.1763,2.884
175.274259,1.9535,0.2671,2.2241,2.972
175.275550,2.0384,0.2441,2.2630,3.055
175.278808,2.1437,0.2141,2.2836,3.139
175.283543,2.2575,0.1891,2.2975,3.227
175.287746,2.3726,0.1402,2.3025,3.309
175.291986,2.4794,0.0892,2.3127,3.392
175.297097,2.6067,0.0719,2.3402,3.504
175.301939,2.7833,0.0858,2.4015,3.677
175.306233,2.9352,0.1286,2.4533,3.828
175.310577,2.9810,0.1620,2.4211,3.844
175.316946,2.9878,0.1911,2.3693,3.818
175.320259,3.0224,0.2420,2.3479,3.835
175.324772,3.0369,0.2981,2.3424,3.847
175.329390,3.0001,0.3641,2.3381,3.821
175.334549,2.9600,0.4617,2.3420,3.803
175.339207,2.9694,0.5837,2.3779,3.849
175.345658,3.0260,0.7012,2.4242,3.940
175.348902,3.0868,0.8096,2.4375,4.016
175.370998,3.1159,0.9352,2.4272,4.059
175.372343,3.1038,1.1019,2.4148,4.084
175.373214,3.0743,1.3217,2.3810,4.107
175.374134,3.0611,1.5993,2.3446,4.174
175.374754,3.0713,1.9585,2.3224,4.320
175.377903,3.1173,2.3898,2.3407,4.572
175.382277,3.1778,2.8522,2.4140,4.905
175.391914,3.2389,3.3002,2.5282,5.270
175.392541,3.2959,3.6620,2.7006,5.618
175.395101,3.3296,3.8968,2.9609,5.919
175.399667,3.3228,3.9687,3.2763,6.126
175.404512,3.2873,3.8800,3.5904,6.225
175.409074,3.2511,3.6523,3.8586,6.229
175.413976,3.2136,3.3167,4.0117,6.117
175.419148,3.1885,2.9187,4.0237,5.906
175.423570,3.1657,2.5015,3.9109,5.619
175.428067,3.1806,2.0892,3.6728,5.289
175.434205,3.2662,1.6677,3.3350,4.957
175.438268,3.3889,1.2442,2.9374,4.654
175.442624,3.5202,0.8525,2.5225,4.414
175.447399,3.7297,0.5547,2.1735,4.352
175.453495,4.0564,0.3676,1.9881,4.532
175.456946,4.3066,0.1908,1.8624,4.696
175.461415,4.3175,-0.0163,1.6765,4.632
175.469917,4.1895,-0.1866,1.4779,4.446
175.471224,4.0109,-0.2652,1.3452,4.239
175.475737,3.8059,-0.2163,1.2663,4.017
175.480135,3.5888,-0.0447,1.2053,3.786
175.485108,3.4178,0.2326,1.1981,3.629
175.489789,3.3268,0.5773,1.3051,3.620
175.494483,3.2832,0.9244,1.5340,3.740
175.500438,3.2277,1.2213,1.8353,3.909
175.504664,3.1391,1.4655,2.1596,4.082
175.508752,3.0203,1.6711,2.4572,4.237
175.513442,2.8496,1.7857,2.6594,4.287
175.518412,2.6510,1.7996,2.7447,4.219
175.523386,2.4627,1.7273,2.7157,4.053
175.527120,2.3060,1.5930,2.5841,3.812
175.531975,2.2191,1.4159,2.3977,3.561
175.538471,2.1828,1.2010,2.1752,3.307
175.541846,2.1970,0.9914,1.9234,3.084
175.546146,2.2592,0.7824,1.6563,2.909
175.554648,2.3406,0.5479,1.3927,2.778
175.556153,2.4265,0.2999,1.1780,2.714
175.560998,2.5361,0.0455,1.0074,2.729
175.565428,2.6690,-0.1986,0.8811,2.818
175.572598,2.8324,-0.4395,0.7919,2.974
175.575212,3.0432,-0.6845,0.7210,3.201
175.580358,3.2200,-0.9360,0.6109,3.408
175.583857,3.2953,-1.1486,0.4954,3.525
175.588562,3.3241,-1.3008,0.4679,3.600
175.593501,3.3250,-1.4477,0.4638,3.656
175.600083,3.2833,-1.6014,0.4066,3.676
175.603217,3.2130,-1.7641,0.3253,3.680
175.608062,3.1306,-1.9049,0.2557,3.674
175.613182,3.0674,-2.0309,0.2027,3.684
175.617476,3.0424,-2.1372,0.1590,3.721
175.621386,3.0101,-2.2024,0.1199,3.732
175.627088,2.9032,-2.2241,0.0447,3.657
175.632094,2.7454,-2.1880,-0.0617,3.511
175.637146,2.6157,-2.1085,-0.1010,3.361
175.641858,2.5114,-2.0504,-0.0849,3.243
175.645279,2.3654,-2.0159,-0.0682,3.109
175.654910,2.1896,-1.9884,-0.0555,2.958
175.655977,2.0513,-1.9677,-0.0470,2.843
175.660622,1.9412,-1.9825,-0.0786,2.776
175.664219,1.8164,-2.0183,-0.1694,2.721
175.675151,1.6941,-2.0105,-0.2477,2.641
175.676800,1.5486,-1.9448,-0.2440,2.498
175.679025,1.3802,-1.8500,-0.1944,2.316
175.683448,1.2176,-1.7692,-0.1466,2.153
175.687582,1.0993,-1.6881,-0.1120,2.018
175.694546,1.0161,-1.6045,0.0244,1.899
175.697681,0.8536,-1.6043,0.1255,1.822
175.703045,0.7076,-1.6466,-0.0290,1.792
175.706370,0.7098,-1.6617,-0.3199,1.835
175.711855,0.7548,-1.6735,-0.5990,1.931
175.717224,0.7400,-1.6724,-0.7851,1.990
175.721154,0.7061,-1.5915,-0.8210,1.925
175.725874,0.7160,-1.3639,-0.6879,1.687
175.730866,0.6952,-1.0925,-0.5941,1.425
175.735116,0.5861,-0.8971,-0.5753,1.216
175.739634,0.4579,-0.8013,-0.5044,1.052
175.744102,0.3559,-0.7812,-0.4342,0.962
175.755167,0.2944,-0.7720,-0.4316,0.932
175.764944,0.2709,-0.7426,-0.5180,0.945
175.765690,0.2948,-0.6595,-0.6122,0.947
175.766126,0.3641,-0.4892,-0.6855,0.918
175.771549,0.4143,-0.2894,-0.7787,0.928
175.775308,0.3663,-0.1148,-0.8560,0.938
175.777975,0.2035,0.0369,-0.8909,0.915
175.784875,-0.0120,0.1825,-0.8882,0.907
175.786298,-0.1965,0.3291,-0.8740,0.954
175.791228,-0.3045,0.4957,-0.8456,1.026
175.795677,-0.3551,0.6797,-0.7836,1.096
175.800430,-0.4057,0.8763,-0.6903,1.187
175.805051,-0.4703,1.0779,-0.5966,1.319
175.809425,-0.5391,1.2774,-0.5311,1.485
175.814213,-0.6096,1.4891,-0.5154,1.690
175.820003,-0.6962,1.6963,-0.5495,1.914
175.825117,-0.7796,1.8822,-0.6119,2.127
175.828608,-0.8216,2.0588,-0.7002,2.325
175.834601,-0.8533,2.2142,-0.7880,2.500
175.838357,-0.9130,2.3531,-0.8636,2.668
175.847515,-0.9862,2.4876,-0.9198,2.830
175.847911,-1.0728,2.6081,-0.9686,2.982
175.853580,-1.1633,2.7218,-1.0053,3.126
175.857823,-1.2337,2.8476,-1.0060,3.262
175.862141,-1.3079,2.9880,-0.9631,3.401
175.874259,-1.3693,3.1161,-0.8835,3.516
175.874926,-1.4108,3.2153,-0.7669,3.594
175.875594,-1.4542,3.2733,-0.6296,3.637
175.880452,-1.4972,3.2971,-0.5072,3.656
175.885140,-1.5445,3.3034,-0.4280,3.672
175.889598,-1.6038,3.3137,-0.4255,3.706
175.894850,-1.6894,3.3306,-0.4971,3.767
175.900110,-1.7822,3.3420,-0.6093,3.836
175.904060,-1.8177,3.3504,-0.7670,3.888
175.909308,-1.8391,3.3369,-0.9440,3.925
175.913365,-1.8894,3.2870,-1.0804,3.942
175.918564,-1.9516,3.2199,-1.1500,3.937
175.922935,-2.0330,3.1353,-1.1407,3.907
175.927384,-2.1647,3.0260,-1.0665,3.870
175.933354,-2.3227,2.9255,-0.9180,3.847
175.937611,-2.4898,2.8240,-0.7507,3.839
175.942212,-2.6824,2.7601,-0.6582,3.905
175.946396,-2.8620,2.8124,-0.5928,4.056
175.952103,-3.0089,2.9882,-0.5196,4.272
175.956230,-3.1757,3.2564,-0.5225,4.578
175.960979,-3.3647,3.6027,-0.5923,4.965
175.965256,-3.5347,3.9768,-0.6455,5.360
175.971158,-3.6688,4.2969,-0.6178,5.684
175.975213,-3.7592,4.5368,-0.5070,5.914
175.979788,-3.7983,4.6888,-0.3492,6.044
175.988878,-3.7880,4.7550,-0.1324,6.081
175.990073,-3.7495,4.7278,0.1052,6.035
175.994024,-3.7042,4.6261,0.3496,5.937
176.002021,-3.6473,4.4880,0.5579,5.810
176.003211,-3.5979,4.3182,0.6562,5.659
176.007784,-3.5492,4.1239,0.6040,5.474
176.013709,-3.4630,3.9247,0.4204,5.251
176.017799,-3.3396,3.7158,0.1725,4.999
176.022430,-3.2034,3.4738,-0.0945,4.726
176.026644,-3.0688,3.2158,-0.3330,4.458
176.032340,-2.9530,2.9588,-0.5168,4.212
176.036374,-2.8925,2.6842,-0.6340,3.997
176.041463,-2.8949,2.4068,-0.7063,3.830
176.045588,-2.9417,2.1651,-0.7311,3.725
176.053946,-3.0261,1.9881,-0.7252,3.693
176.055017,-3.1269,1.9022,-0.6934,3.725
176.059957,-3.2180,1.8885,-0.6476,3.787
176.064645,-3.2875,1.9301,-0.6119,3.861
176.074260,-3.3115,2.0078,-0.5744,3.915
176.075783,-3.3042,2.1071,-0.5229,3.954
176.078795,-3.2821,2.2109,-0.4597,3.984
176.083579,-3.2285,2.3142,-0.3990,3.992
176.088636,-3.1740,2.4144,-0.3359,4.002
