time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
189.029231,0.9304,-0.0988,-0.4138,1.023
189.034193,0.6318,-0.1230,-0.3818,0.748
189.039086,0.2841,-0.1017,-0.4887,0.574
189.043974,0.2014,-0.0134,-0.7613,0.788
189.048919,0.3329,0.1609,-1.3079,1.359
189.053835,0.2893,0.3066,-1.6735,1.726
189.059771,0.5416,0.4356,-1.7773,1.908
189.063769,0.4423,0.6421,-0.9885,1.259
189.068682,-0.0242,1.0361,-1.2371,1.614
189.074767,0.4083,1.3079,-1.2104,1.828
189.078418,1.0368,1.4200,-0.2480,1.776
189.083540,1.4604,1.5475,-0.2586,2.143
189.088372,1.7972,1.4803,-0.7331,2.441
189.098421,1.9884,1.1655,-0.8715,2.464
189.099439,2.0234,1.1815,-0.9391,2.524
189.103381,1.4456,0.8943,-1.0919,2.020
189.124267,1.2099,1.1244,-1.5690,2.278
189.125719,0.9928,1.3952,-1.8967,2.555
189.126416,0.8059,1.6805,-2.1540,2.848
189.126932,0.6969,1.8676,-2.5192,3.212
189.129056,0.6511,2.0548,-2.9922,3.688
189.132888,0.7452,2.3163,-3.3363,4.129
189.137647,0.9722,2.5927,-3.6191,4.557
189.144319,1.2385,2.8050,-3.9010,4.962
189.148259,1.5134,3.1210,-4.1295,5.393
189.152628,1.8131,3.3827,-4.1444,5.649
189.160886,2.1443,3.5542,-4.1091,5.841
189.163568,2.5340,3.7702,-4.3325,6.277
189.168134,2.9302,3.9996,-4.2569,6.535
189.172818,3.3094,4.3291,-4.1593,6.855
189.178127,3.6800,4.6757,-4.7237,7.597
189.183150,4.0904,5.1283,-4.9703,8.230
189.187972,4.3499,5.6727,-5.2264,8.855
189.199187,4.6090,6.2300,-5.6482,9.589
189.200338,4.7540,6.5723,-6.2196,10.222
189.202514,4.7751,6.7264,-6.6932,10.623
189.206908,4.8970,6.8958,-7.6378,11.396
189.226822,5.0566,7.0209,-8.1490,11.886
189.228194,5.2276,7.3438,-8.5840,12.448
189.228666,5.3960,7.9675,-9.6394,13.620
189.229115,5.6644,9.0741,-10.4010,14.920
189.231605,6.0302,10.6679,-10.5861,16.194
189.236258,6.5538,11.9793,-10.5309,17.244
189.242588,7.1513,13.7447,-10.7365,18.850
189.246486,7.7825,15.3455,-10.3894,20.100
189.251284,8.3975,17.1467,-10.9677,22.019
189.256518,8.9901,18.8079,-11.3306,23.726
189.261460,9.2905,19.7674,-10.1787,24.097
189.266160,9.4750,20.5126,-10.3739,24.863
189.270930,9.7069,20.7815,-11.0525,25.461
189.282291,9.3341,19.1832,-12.2165,24.584
189.283972,8.1495,16.5339,-13.6460,22.935
189.286051,6.8053,13.6018,-13.3145,20.214
189.314792,6.3206,11.2450,-13.9150,18.974
189.317299,6.0916,8.5706,-15.4667,18.702
189.318129,5.6173,5.7855,-13.6916,15.890
189.318855,5.4658,4.7780,-11.0708,13.239
189.320154,6.3655,9.7332,-10.5988,15.735
189.320852,6.4179,18.6934,-10.3037,22.289
189.321596,6.5640,20.7936,-10.7013,24.290
189.326018,6.5393,9.4550,-8.7340,14.438
189.330120,3.1885,-5.9038,-3.0510,7.371
189.335265,-1.8587,-16.1732,3.4360,16.638
189.339918,-6.4578,-21.1184,5.5544,22.771
189.344914,-8.9232,-22.4581,3.0547,24.358
189.350095,-9.7877,-20.9394,-1.9276,23.194
189.354693,-7.9240,-16.2171,-6.2458,19.100
189.361122,-4.1468,-10.2145,-8.0116,13.628
189.365200,-0.9258,-3.2416,-8.4359,9.085
189.369673,1.4283,2.4974,-8.3068,8.791
189.394297,3.6881,4.3481,-7.6649,9.553
189.395092,5.5228,2.7382,-6.2275,8.762
189.395355,8.0461,-1.1046,-5.1483,9.616
189.395635,9.6263,-4.2981,-3.6603,11.160
189.395898,10.1407,-5.9318,-1.5569,11.851
189.400538,8.7758,-6.4626,-0.1136,10.899
189.405036,6.5711,-6.2658,0.4565,9.091
189.409803,4.7633,-5.6925,0.4479,7.436
189.414544,3.7616,-5.2329,-0.0710,6.445
189.420085,3.5715,-4.9212,-0.7663,6.129
189.424920,3.9594,-4.7554,-1.4082,6.346
189.429552,4.6253,-4.8677,-1.8790,6.973
189.434271,5.1645,-5.0796,-2.1659,7.561
189.441972,5.6013,-5.1867,-2.2744,7.966
189.444876,5.5082,-5.3147,-2.1023,7.938
189.450122,5.7600,-5.1993,-1.5154,7.906
189.454648,5.5297,-5.0640,-1.0677,7.574
189.459007,5.2529,-4.8415,-0.6890,7.177
189.463977,5.0395,-4.6004,-0.5106,6.843
189.468375,4.8419,-4.3828,-0.3508,6.540
189.474587,4.5351,-4.3006,-0.3282,6.259
189.481986,4.2070,-4.3507,-0.3979,6.065
189.486169,3.9552,-4.4225,-0.3957,5.946
189.489144,3.6852,-4.4609,-0.3389,5.796
189.495025,3.3726,-4.4750,-0.2880,5.611
189.498140,3.0457,-4.3881,-0.3084,5.350
189.503342,2.6855,-4.1492,-0.3507,4.955
189.508555,2.3087,-3.8298,-0.3243,4.484
189.513026,1.9394,-3.4197,-0.1340,3.934
189.518735,1.5206,-2.9614,0.1199,3.331
189.523052,1.1147,-2.4186,0.3122,2.681
189.527905,0.6810,-1.9007,0.3064,2.042
189.532973,0.3156,-1.4096,0.3817,1.494
189.537712,-0.0482,-0.7943,0.4247,0.902
189.543363,-0.4188,-0.0087,0.3030,0.517
189.548660,-0.9096,0.9352,0.0565,1.306
189.552414,-1.4275,1.9373,-0.2490,2.419
189.557735,-1.9491,2.9040,-0.5555,3.541
189.562524,-2.6687,3.5766,-0.6539,4.510
189.568383,-3.5050,4.4476,-0.6650,5.702
189.572038,-4.4208,5.8081,-0.8013,7.343
189.586233,-5.2711,7.4461,-1.1353,9.193
189.588322,-6.0923,8.9943,-1.3605,10.948
189.589293,-6.8217,10.4825,-1.1522,12.560
189.625681,-7.6149,11.7305,-0.7062,14.003
189.628135,-8.3489,12.5748,-0.1923,15.095
189.628675,-8.9832,12.9283,0.2279,15.745
189.629320,-9.2748,12.4386,1.2261,15.564
189.629957,-8.4842,10.7683,6.3723,15.118
189.632343,-7.5447,9.5457,11.9691,17.068
189.633000,-7.8608,8.9347,13.5690,18.048
189.633627,-8.6910,8.8036,12.7140,17.739
189.634202,-8.8485,8.4249,8.7249,15.013
189.636697,-8.9872,7.4845,4.3747,12.487
189.640971,-9.5480,7.5351,2.4610,12.410
189.646136,-10.3607,8.4228,3.9844,13.934
189.651433,-11.1663,9.0743,6.7901,15.910
189.656081,-11.4720,8.9937,8.6275,16.939
189.660990,-11.0661,8.2327,8.6889,16.301
189.666328,-10.3258,7.2684,8.1851,15.048
189.670870,-9.7636,6.1456,8.0943,14.093
189.677786,-9.9098,4.9457,8.8740,14.192
189.681169,-10.7117,3.8095,10.0670,15.185
189.685753,-12.0871,2.8103,11.3225,16.799
189.690632,-15.8418,4.4354,15.8274,22.828
189.697538,-17.1093,10.4766,13.8393,24.372
189.701029,-12.7340,11.9145,7.1873,18.862
189.705590,-10.0918,5.1539,13.3949,17.545
189.721989,-6.9322,4.0181,8.6455,11.787
189.723687,-2.7429,12.0709,-3.4090,12.839
189.724679,6.3271,25.3436,-20.7721,33.374
189.726604,12.4080,30.7183,-30.0957,44.758
189.749192,14.3716,24.1079,-24.1613,37.034
189.750999,13.4274,11.4399,-4.2038,18.134
189.751455,7.6428,2.4728,12.6438,14.980
189.751883,0.8849,0.2761,19.2608,19.283
189.752240,-2.6691,-0.2094,20.3332,20.509
189.754911,-4.3953,-2.7323,16.9631,17.735
189.759893,-5.2945,-5.7642,11.2556,13.709
189.764473,-6.6181,-7.3156,7.6544,12.486
189.769763,-8.3934,-7.2003,5.3225,12.273
189.774273,-9.3766,-6.0585,2.7155,11.489
189.779435,-9.3832,-4.6147,1.1737,10.522
189.784695,-8.8818,-2.9433,0.8703,9.397
189.789086,-9.2322,-1.8146,-0.1761,9.411
189.800344,-10.8530,-1.6932,-0.2801,10.988
189.803857,-11.7725,-2.3215,0.8916,12.032
189.806494,-11.6565,-3.1708,1.5627,12.181
189.820637,-10.3327,-3.0877,1.2098,10.852
189.822190,-8.7577,-1.8518,2.1142,9.198
189.822694,-7.5112,-0.5446,3.9940,8.524
189.823714,-6.6082,-0.3692,5.4551,8.577
189.829008,-5.4899,-1.0738,6.0706,8.255
189.833763,-3.8683,-1.6263,5.7705,7.135
189.838532,-2.1369,-1.3001,4.8134,5.424
189.843560,-0.8504,-0.3927,3.6162,3.736
189.848526,-0.1201,0.3974,2.8780,2.908
189.853521,0.2340,0.7048,2.9112,3.004
189.858506,0.5799,0.5445,3.3438,3.437
189.863327,0.7273,0.1583,3.5083,3.586
189.868562,0.2862,-0.1147,3.2937,3.308
189.873497,-0.3746,-0.2390,2.6517,2.689
189.878349,-0.9035,-0.2843,2.0223,2.233
189.883219,-1.2032,-0.3850,1.3096,1.820
189.888593,-1.3246,-0.5675,0.4270,1.503
189.904099,-1.3799,-0.7627,-0.5504,1.670
189.905758,-1.3876,-0.8509,-1.3990,2.146
189.906733,-1.3953,-0.7702,-1.9232,2.498
189.907994,-1.3957,-0.5756,-1.9744,2.485
189.936041,-1.3960,-0.4776,-1.8114,2.336
189.938417,-1.3222,-0.4259,-1.6447,2.153
189.939275,-1.0625,-0.3680,-1.4830,1.861
189.940194,-0.6569,-0.2342,-1.1230,1.322
189.941124,0.0300,0.0644,-0.9075,0.910
189.942027,0.9355,0.4112,-0.8123,1.305
189.943134,1.6706,0.7395,-0.7398,1.971
189.947849,2.0633,0.9252,-0.8880,2.429
189.952452,2.2004,0.9731,-1.1088,2.649
189.957308,2.1127,0.9455,-1.2589,2.635
189.963360,1.8123,0.8590,-1.5542,2.537
189.967374,1.4853,0.7520,-1.7863,2.442
189.972026,1.2172,0.5595,-1.7831,2.230
189.977669,0.9307,0.3987,-1.7507,2.022
189.981695,0.7406,0.2624,-1.6651,1.841
189.986484,0.5765,0.1574,-1.5258,1.639
189.991832,0.2652,0.0665,-1.3230,1.351
189.997251,0.0059,0.0729,-1.0415,1.044
190.001907,-0.1224,0.2313,-0.7541,0.798
190.006569,0.1522,0.5231,-0.8042,0.971
190.021611,0.6970,0.7002,-0.8414,1.298
190.023406,1.4218,0.8087,-0.4026,1.684
190.024383,1.9266,0.9490,0.0533,2.148
190.045562,2.1428,1.0352,0.2324,2.391
190.046874,2.2844,1.1489,-0.2520,2.569
190.047498,2.3014,1.1586,-1.0251,2.773
190.047908,2.2081,1.0812,-1.4677,2.863
190.048211,2.0545,0.9454,-1.3401,2.629
190.051047,1.7699,0.8655,-0.7377,2.104
190.055525,1.5359,0.8126,-0.3295,1.769
190.061459,1.4958,0.7795,-0.5326,1.769
190.065882,1.5091,0.8096,-1.2304,2.109
190.070760,1.5903,0.8456,-1.9827,2.679
190.075601,1.6343,0.9953,-2.3581,3.037
190.080905,1.5955,1.2393,-2.5154,3.226
190.085913,1.4932,1.4796,-2.7920,3.495
190.103799,1.2697,1.6827,-2.9804,3.651
190.106574,1.3134,1.7068,-3.0567,3.739
190.108548,0.5705,1.7907,-3.1737,3.688
190.109542,0.3406,1.9822,-3.1587,3.745
190.133264,0.5253,2.0567,-3.4889,4.084
190.134799,0.7274,1.7658,-3.8075,4.260
190.135283,0.9090,1.7918,-3.7963,4.295
190.135887,1.1181,2.1822,-3.6610,4.406
190.136479,1.3647,2.6714,-3.6275,4.707
190.136939,1.5792,3.1185,-3.8745,5.218
190.139722,1.8289,3.4327,-3.9499,5.543
190.144615,2.0075,3.5257,-4.3247,5.930
190.149759,2.1840,3.5701,-4.7820,6.355
190.154677,2.4137,3.6592,-4.7769,6.483
190.159301,2.7450,3.9007,-4.1262,6.307
190.164501,3.1088,4.2184,-3.8540,6.505
190.169619,3.4499,4.6120,-4.2642,7.166
190.174176,3.7752,5.1152,-4.8658,8.006
190.179264,4.0535,5.7011,-5.2262,8.732
190.184303,4.3629,6.3630,-5.1586,9.281
190.189171,4.8311,7.1903,-5.5080,10.265
190.201695,5.2808,7.9584,-6.1459,11.358
190.203327,5.6718,8.5863,-7.1103,12.508
190.204193,6.0572,9.2463,-7.8845,13.578
190.209190,6.4811,10.1868,-8.0943,14.536
190.232961,6.8031,11.7820,-8.0381,15.802
190.234916,7.2818,13.9333,-9.2229,18.227
190.235596,7.9052,15.8254,-10.3784,20.510
190.236715,8.2109,17.5512,-10.8009,22.184
190.237637,8.2170,19.1482,-11.1741,23.644
190.238428,8.2653,20.6291,-11.7361,25.132
190.244848,8.3411,21.6443,-13.4034,26.790
190.248521,8.2064,21.8502,-16.4259,28.541
190.253194,7.5317,19.6744,-16.3272,26.653
190.258093,6.7914,16.2303,-14.3232,22.687
190.264209,6.3281,13.2319,-14.0793,20.331
190.268165,6.3068,11.0078,-15.5824,20.094
190.273103,6.0880,8.6356,-15.4658,18.730
190.278417,5.7111,6.7816,-12.1137,15.012
190.282861,5.5930,6.6693,-9.2067,12.670
190.288174,6.8493,11.1768,-9.1690,15.997
190.292781,7.8052,18.3256,-10.3317,22.439
190.297970,6.6618,21.5923,-8.8013,24.250
190.303184,4.7671,9.9734,-8.4452,13.911
190.308266,0.2988,-8.1805,-3.0439,8.734
190.323005,-5.8985,-20.0278,2.3600,21.011
190.325312,-9.2474,-24.6085,4.2229,26.626
190.328482,-10.8108,-25.4314,0.9424,27.650
190.329396,-9.6645,-21.7250,-3.5288,24.038
190.350288,-5.0302,-15.4547,-7.4383,17.874
190.351952,-1.4200,-9.2819,-9.0170,13.018
190.352517,1.5845,-3.4406,-8.6554,9.448
190.353015,4.4333,1.1390,-8.0944,9.299
190.353433,6.2825,4.9314,-5.9862,9.981
190.356599,7.5632,5.8676,-4.6130,10.626
190.361891,8.3230,2.4397,-3.5773,9.382
190.366708,8.5328,-1.6762,-2.6667,9.096
190.371754,7.6260,-4.6429,-1.1178,8.998
190.378948,5.9157,-6.2483,-0.2878,8.609
190.382336,4.2324,-6.6468,-0.5958,7.902
190.387248,3.1762,-6.4327,-1.5336,7.336
190.391588,2.7942,-5.9571,-2.6329,7.087
190.396727,3.0604,-5.3436,-3.3820,7.026
190.401623,3.5516,-4.8973,-3.8775,7.186
190.406545,4.0070,-4.7005,-4.1475,7.440
190.423290,4.3958,-4.6272,-4.0970,7.584
190.430061,4.5249,-4.6601,-3.7999,7.525
190.431270,4.4832,-4.6505,-3.1673,7.194
190.431915,4.3649,-4.6218,-2.4541,6.814
190.432577,4.2877,-4.5637,-1.7999,6.515
190.453655,4.2021,-4.4589,-1.2421,6.252
190.454960,4.1390,-4.2709,-0.8542,6.008
190.455251,4.0842,-4.0683,-0.6526,5.802
190.455667,4.0666,-3.9127,-0.5629,5.671
190.455958,4.0908,-3.8461,-0.3413,5.625
190.461760,4.1232,-3.7914,-0.2272,5.606
190.466170,4.0869,-3.7359,-0.1498,5.539
190.470723,4.0154,-3.6121,-0.0670,5.401
190.475298,3.8275,-3.3284,-0.0485,5.072
190.480429,3.5571,-2.8700,0.0778,4.571
190.485289,3.2806,-2.3420,0.3806,4.049
190.490048,2.9642,-1.8396,0.6391,3.547
190.502036,2.5001,-1.4007,0.7589,2.964
190.503199,2.0412,-1.0084,0.7863,2.409
190.505349,1.5422,-0.5784,0.6200,1.760
190.510307,0.9932,-0.0750,0.4218,1.082
190.528922,0.3417,0.5282,0.1353,0.644
190.531613,-0.3262,1.1260,-0.1182,1.178
190.532155,-0.8731,1.8404,-0.3329,2.064
190.532707,-1.3680,2.5900,-0.5627,2.983
190.534692,-2.1310,3.0131,-0.8453,3.786
190.539649,-3.1949,3.2796,-1.0287,4.693
190.545783,-4.2006,4.2026,-1.1879,6.060
190.549650,-5.0896,5.3526,-1.7594,7.593
190.554604,-5.8430,6.6788,-2.5495,9.233
190.560592,-6.3924,8.1632,-2.9576,10.782
190.564654,-6.8851,9.8525,-2.8952,12.364
190.569560,-7.3195,11.4683,-2.3158,13.801
190.573867,-7.7078,12.8064,-1.5590,15.028
190.579579,-8.3961,13.5383,-0.2430,15.932
190.584581,-8.3252,12.7870,3.2461,15.600
190.589070,-7.3867,10.2354,8.3741,15.148
190.597492,-7.3608,8.3017,11.3242,15.854
190.599660,-8.3577,7.5337,12.0541,16.490
190.604208,-9.2058,7.4248,10.2264,15.635
190.609012,-9.7076,7.4856,6.3903,13.824
190.622764,-10.0412,7.2333,3.1576,12.772
190.625953,-10.1504,7.0464,2.3610,12.580
190.627907,-10.3454,7.7206,4.1044,13.546
190.628710,-10.4445,8.2433,6.2660,14.707
190.648914,-10.4631,8.4263,7.8030,15.536
190.650340,-10.4641,8.3543,8.7101,15.974
190.650935,-10.1193,7.7411,8.9674,15.580
190.651422,-9.4519,6.5096,9.0277,14.602
190.652895,-9.1902,5.2649,9.3538,14.131
190.658082,-9.8386,4.2758,9.9880,14.657
190.662880,-10.7900,3.4477,10.7246,15.599
190.668016,-11.3112,2.7755,11.5808,16.424
190.672727,-11.7041,2.2556,12.3940,17.196
190.679326,-14.2751,2.2542,15.5156,21.204
190.684150,-17.4183,7.5970,19.8891,27.508
190.688083,-16.2447,12.5549,10.9795,23.282
190.692360,-12.3541,6.2548,10.6342,17.460
190.697753,-10.8783,4.3456,8.5131,14.481
190.702778,-9.8108,6.1182,-4.9355,12.571
190.707751,-6.2344,11.5118,-18.7755,22.889
190.722645,5.4206,23.7626,-28.1120,37.207
190.725171,12.8392,27.6237,-31.0016,43.463
190.726714,15.7287,20.8200,-17.8998,31.643
190.728392,17.1708,10.2861,4.5457,20.526
190.750803,13.8528,2.2847,26.6674,30.138
190.751989,8.4273,-1.7039,30.4371,31.628
190.752432,3.0648,-1.2414,19.9789,20.251
190.752835,-1.2273,-0.5245,10.2422,10.329
190.753216,-4.4273,-0.5860,4.8629,6.602
190.756690,-6.6926,-1.4290,4.2953,8.080
190.762905,-8.8657,-2.7306,5.3070,10.687
190.768087,-10.5501,-4.1990,5.3779,12.564
190.771801,-11.4152,-5.2174,4.7002,13.402
190.776592,-11.8349,-6.1515,3.3730,13.758
190.782598,-12.0834,-6.0668,2.5572,13.761
190.786621,-11.6429,-4.5603,2.3760,12.728
190.791208,-10.8829,-1.9721,2.0975,11.257
190.799859,-10.5177,-0.0098,1.6366,10.644
190.801069,-10.0865,0.2634,2.5524,10.408
190.806768,-8.4896,-0.7719,3.4907,9.212
190.811412,-5.8620,-1.8817,3.7654,7.217
190.821812,-3.3817,-2.1980,3.6202,5.420
190.822950,-1.9521,-1.6171,3.3343,4.188
190.825769,-1.2198,-0.6729,3.0695,3.371
190.830745,-0.6822,0.1156,2.5479,2.640
190.835816,-0.3058,0.4809,2.0792,2.156
190.840527,-0.1390,0.3588,1.7711,1.812
190.846475,-0.1588,-0.0041,1.7912,1.798
190.851009,-0.3686,-0.2300,2.0134,2.060
190.855259,-0.5920,-0.4317,1.9592,2.092
190.860286,-0.5549,-0.5901,1.5988,1.792
190.865585,-0.3173,-0.5114,0.9350,1.112
190.870235,-0.4100,-0.1147,0.2878,0.514
190.875022,-0.8895,0.1570,0.3805,0.980
190.881065,-1.2708,-0.0595,1.1740,1.731
190.885247,-1.3053,-0.4789,1.7763,2.256
190.890238,-1.1132,-0.7138,1.6606,2.123
190.897209,-1.0187,-0.6953,0.8619,1.505
190.900271,-0.7942,-0.5599,-0.0219,0.972
190.905412,-0.5978,-0.3846,-0.6373,0.955
190.910072,-0.3859,-0.2622,-0.9343,1.044
190.923362,-0.0496,-0.1471,-1.0619,1.073
190.925377,0.3353,0.1332,-1.2071,1.260
190.926260,0.6087,0.3920,-1.3292,1.514
190.952384,0.8717,0.4599,-1.3951,1.708
190.953539,1.1889,0.4949,-1.4043,1.905
190.953945,1.3402,0.5855,-1.5032,2.097
190.954363,1.3539,0.5999,-1.7613,2.301
190.954742,1.3809,0.4976,-1.9608,2.449
190.955107,1.2586,0.3147,-2.0444,2.421
190.958920,0.9920,0.1682,-2.3174,2.526
190.963783,0.6354,0.0960,-2.5668,2.646
190.969068,0.3205,0.0718,-2.5175,2.539
190.973801,0.1302,-0.0240,-2.2436,2.248
190.980104,0.0350,-0.2036,-1.7587,1.771
190.983777,-0.0234,-0.3904,-1.0884,1.157
190.988760,-0.0160,-0.5125,-0.5285,0.736
190.993448,0.0815,-0.4836,-0.2752,0.562
190.999574,0.2341,-0.3014,-0.4515,0.591
191.004243,0.3986,-0.1383,-0.8685,0.966
191.008809,0.5085,0.0274,-1.1157,1.226
191.026449,0.7535,0.2054,-1.1123,1.359
191.027887,0.9435,0.3144,-0.7665,1.256
191.028850,1.0831,0.3687,-0.1465,1.153
191.029488,1.2852,0.4070,0.2334,1.368
191.052483,1.6579,0.5230,0.2273,1.753
191.053595,1.8497,0.7225,0.0836,1.988
191.054027,1.6453,1.0577,-0.9956,2.195
191.054476,1.8478,1.5006,-1.1783,2.656
191.054876,2.0942,1.8269,-1.0006,2.954
191.057965,2.2707,2.0780,-0.8441,3.192
191.063666,2.4350,2.1344,-0.8550,3.349
191.067731,2.4460,2.0372,-1.3961,3.476
191.073040,2.2673,1.8195,-2.1567,3.620
191.077580,1.8360,1.6772,-2.5097,3.533
191.082455,1.3603,1.6821,-2.4502,3.269
191.088032,0.9929,1.5252,-2.4576,3.058
191.092146,0.6969,1.2949,-2.6899,3.066
191.103646,0.4500,1.0484,-2.8554,3.075
191.104546,0.3096,1.0249,-3.0740,3.255
191.107882,0.2822,0.9416,-3.3744,3.515
191.113371,0.2179,0.9941,-3.6264,3.767
191.125498,0.2268,1.4764,-3.9158,4.191
191.126593,0.5632,2.1589,-3.7785,4.388
191.127190,1.0318,2.8174,-3.5562,4.653
191.133922,1.6620,3.3953,-3.4691,5.131
191.137884,2.1519,3.8110,-3.6563,5.703
191.142066,2.4946,4.1559,-3.9930,6.280
191.146686,2.8584,4.4976,-4.4591,6.949
191.152547,3.2560,4.7698,-4.8923,7.569
191.156758,3.5943,5.1018,-5.3302,8.207
191.162495,3.7519,5.4215,-5.9560,8.885
191.166489,3.7768,5.8009,-7.0042,9.847
191.172705,3.9886,6.2169,-6.9544,10.145
191.177389,4.2975,6.7992,-6.2712,10.199
191.181960,4.5765,7.3588,-5.3143,10.166
191.186768,4.9107,7.7378,-5.2785,10.576
191.191222,5.1094,7.9547,-5.4899,10.933
191.198174,5.2622,8.1786,-5.7856,11.316
191.201847,5.4198,8.6216,-6.2740,11.961
191.206258,5.7059,9.2049,-6.4956,12.629
191.212212,6.2207,9.8303,-7.3676,13.770
191.219401,6.5389,10.8312,-8.1432,15.046
191.223900,7.1893,12.4652,-9.0739,17.012
191.225554,7.9465,15.0788,-9.7547,19.639
191.232130,8.6983,18.1752,-9.6088,22.323
191.236502,9.6747,20.2592,-7.7035,23.736
191.240376,11.1067,21.5955,-7.6436,25.459
191.245074,12.2716,21.8434,-8.6609,26.509
191.250738,12.8502,21.9712,-11.2158,27.815
191.256167,12.2455,20.2601,-16.3473,28.769
191.260854,10.6686,17.6380,-18.6555,27.802
191.266368,9.4957,15.0982,-19.3084,26.286
191.270244,8.6148,12.2392,-19.0093,24.194
191.275383,6.5327,10.3382,-11.2436,16.612
191.281903,3.8781,9.4169,-1.9575,10.371
191.285111,2.5478,9.7488,0.6520,10.097
191.289859,3.1352,13.7634,-2.9187,14.415
191.295098,4.3031,15.9313,-8.6547,18.634
191.299866,5.6806,6.6195,-15.0408,17.387
191.304673,2.5382,-6.8958,-8.8436,11.498
191.309985,-0.9721,-13.3042,-1.5971,13.435
191.323859,-4.0978,-16.2619,-2.1349,16.906
191.326886,-6.2511,-17.3345,-6.2002,19.442
191.328200,-7.8754,-15.6840,-9.7973,20.100
191.329657,-8.3768,-11.5255,-11.2675,18.165
191.349794,-5.2491,-7.1622,-10.9723,14.115
191.351274,-1.1882,-3.6550,-10.0188,10.731
191.351785,1.7611,-1.2003,-9.3251,9.566
191.352246,3.6858,-0.1836,-6.0694,7.103
191.354092,5.8845,-0.4711,-3.0651,6.652
191.358749,8.0422,-1.9468,-1.8871,8.487
191.363698,9.2452,-3.2861,-0.8652,9.850
191.369578,8.9621,-3.8772,-0.3444,9.771
191.374235,7.6826,-4.2735,-0.9398,8.841
191.378798,6.5769,-4.4504,-1.9904,8.187
191.384054,6.0983,-4.4284,-2.9859,8.107
191.388608,6.1031,-4.2595,-3.5590,8.250
191.393442,6.2402,-4.0653,-3.7694,8.347
191.404492,6.5302,-4.0627,-3.5706,8.479
191.405962,6.8575,-4.2466,-3.0879,8.637
191.408609,6.9190,-4.4340,-2.4572,8.577
191.433231,6.7798,-4.5217,-1.8235,8.351
191.434614,6.4238,-4.4614,-1.2576,7.922
191.434948,6.0811,-4.3003,-0.7996,7.491
191.435385,5.6315,-4.1481,-0.5500,7.016
191.435814,5.2154,-4.0641,-0.5211,6.632
191.437854,4.9857,-3.9327,-0.5337,6.372
191.442739,4.8103,-3.7747,-0.6386,6.148
191.447576,4.5878,-3.7212,-0.8130,5.963
191.452881,4.3272,-3.7571,-1.1180,5.839
191.458113,4.0447,-3.8172,-1.3490,5.723
191.462186,3.7277,-3.8583,-1.4064,5.546
191.467646,3.3328,-3.8104,-1.4535,5.267
191.472848,2.9601,-3.6927,-1.4570,4.952
191.477220,2.6043,-3.5070,-1.3194,4.563
191.482138,2.2917,-3.3008,-1.1423,4.178
191.487836,1.9243,-3.0806,-1.0151,3.771
191.492064,1.4931,-2.7598,-0.8635,3.254
191.502525,0.9694,-2.2447,-0.7959,2.571
191.503593,0.3223,-1.6810,-0.8557,1.914
191.507542,-0.2374,-1.0539,-0.9193,1.419
191.512121,-0.8315,-0.4517,-1.1119,1.460
191.519554,-1.4781,0.0591,-1.3746,2.019
191.521727,-2.1091,0.6155,-1.6986,2.777
191.526562,-2.7853,1.3203,-1.9770,3.662
191.531880,-3.4158,2.1545,-2.2896,4.642
191.536567,-4.0682,3.0248,-2.4787,5.643
191.541323,-4.7426,3.8542,-2.5114,6.607
191.547975,-5.2192,4.1883,-2.5819,7.173
191.551814,-5.9563,5.3662,-2.5675,8.418
191.556644,-6.6488,6.8553,-2.5854,9.894
191.561180,-7.3059,8.5109,-2.6211,11.519
191.566216,-8.0238,9.9919,-2.5736,13.071
191.571875,-8.7879,11.1612,-2.2967,14.390
191.576562,-9.5953,12.0426,-1.7581,15.498
191.582201,-10.4290,12.3633,-0.7593,16.192
191.586086,-11.5438,11.6755,1.4017,16.478
191.591243,-11.9970,9.3685,5.2458,16.100
191.595852,-12.2537,6.8255,9.8670,17.149
191.601199,-12.7721,5.5828,11.3610,17.982
191.606214,-12.5465,5.4408,9.0688,16.409
191.611000,-12.2016,6.6008,5.5484,14.941
191.624230,-11.9764,7.9660,2.6426,14.624
191.626077,-12.2281,8.6288,1.2957,15.022
191.627647,-12.6744,8.9400,2.1977,15.665
191.658725,-13.2368,9.2724,5.0101,16.920
191.661014,-13.5615,9.2143,8.0531,18.267
191.661883,-12.4122,8.3101,9.6462,17.781
191.662601,-10.4688,7.3305,9.9742,16.212
191.663513,-8.8398,6.3492,9.7598,14.619
191.664031,-8.0639,5.1868,9.4106,13.435
191.664596,-8.3058,4.1340,9.8681,13.545
191.665183,-8.9699,3.5700,11.0703,14.689
191.671474,-9.3702,3.2271,12.5656,16.003
191.674891,-10.1012,2.7880,13.8343,17.355
191.679978,-13.8042,4.3814,18.5944,23.569
191.688183,-16.2664,10.7986,19.3363,27.479
191.689909,-12.0151,10.6505,10.4621,19.164
191.694854,-7.8957,3.9206,13.1557,15.836
191.712065,-6.1039,4.4215,9.2054,11.897
191.713465,-2.7661,11.8187,-2.0103,12.303
191.713906,6.3090,24.9238,-20.3250,32.774
191.714718,12.7258,31.4296,-32.9645,47.291
191.719431,14.5221,26.2946,-30.7108,42.959
191.724063,12.1702,13.1771,-15.2340,23.533
191.729516,8.9720,3.8842,3.4407,10.364
