time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.964153,-0.2991,-0.2008,2.3039,2.332
5.969177,-0.4156,-0.1607,2.5951,2.633
5.976740,-0.4839,-0.0964,2.7140,2.758
5.978973,-0.6976,-0.0721,2.6941,2.784
5.983800,-0.9970,-0.0637,2.6265,2.810
5.988597,-1.3071,-0.0475,2.6524,2.957
5.995196,-1.6177,-0.1529,2.8195,3.254
5.999086,-1.8869,-0.2247,2.8908,3.459
6.003525,-1.9458,-0.4972,2.7134,3.376
6.020817,-2.1099,-0.5846,2.4887,3.315
6.022299,-2.5993,-0.5210,1.6546,3.125
6.023694,-2.5840,-0.3607,1.0772,2.823
6.024429,-1.6768,-0.1777,0.7370,1.840
6.028195,-0.5844,-0.0361,0.4664,0.749
6.033179,0.1751,-0.1272,0.1648,0.272
6.037906,0.6093,-0.1810,-0.0194,0.636
6.045859,0.7357,-0.1072,0.0979,0.750
6.047661,0.6390,-0.0380,0.3322,0.721
6.052690,0.3368,-0.0315,0.6451,0.728
6.058572,-0.0985,-0.0761,1.0487,1.056
6.062429,-0.5998,-0.0836,1.3731,1.501
6.067438,-1.1292,-0.0807,1.6830,2.028
6.072453,-1.5605,-0.0772,1.9092,2.467
6.077535,-1.9050,-0.0237,2.0399,2.791
6.082370,-2.1372,0.0079,2.1829,3.055
6.087218,-2.2415,0.0793,2.3167,3.225
6.099842,-2.3290,0.1405,2.3479,3.310
6.101289,-2.3892,0.1336,2.2792,3.305
6.102162,-2.4495,0.1625,2.1560,3.267
6.107269,-2.4505,0.2059,2.0068,3.174
6.128091,-2.3421,0.2615,1.9036,3.029
6.129622,-2.2241,0.3484,1.8367,2.905
6.130171,-2.0952,0.3850,1.8371,2.813
6.130495,-1.9832,0.4053,1.8140,2.718
6.131959,-1.8251,0.3956,1.7577,2.565
6.136610,-1.6624,0.4014,1.7019,2.413
6.141797,-1.5134,0.4949,1.6465,2.290
6.147325,-1.3631,0.5515,1.6082,2.179
6.152074,-1.3282,0.5115,1.5680,2.118
6.156592,-1.2648,0.4902,1.4516,1.987
6.163204,-1.0346,0.5454,1.3763,1.806
6.166555,-0.7840,0.6028,1.2607,1.602
6.171040,-0.4655,0.6840,1.1718,1.434
6.176461,-0.2560,0.7054,1.1526,1.375
6.181138,-0.1246,0.6712,1.2175,1.396
6.186281,-0.0546,0.6311,1.2445,1.396
6.201540,-0.0125,0.5489,1.2960,1.407
6.202506,0.0321,0.4650,1.3122,1.393
6.202983,0.0807,0.4774,1.2262,1.318
6.206226,0.0611,0.4449,1.1242,1.211
6.232233,0.0162,0.3723,1.0685,1.132
6.233665,0.0074,0.2813,0.9537,0.994
6.234178,0.0896,0.1556,0.7463,0.768
6.234638,0.1747,0.0549,0.6140,0.641
6.235182,0.2617,-0.0541,0.5806,0.639
6.235692,0.3229,-0.1045,0.5909,0.681
6.240517,0.4398,-0.1554,0.4919,0.678
6.245401,0.5912,-0.1610,0.3577,0.710
6.250654,0.7123,-0.0994,0.1834,0.742
6.255229,0.8578,-0.0353,0.0384,0.859
6.259940,0.9895,-0.0045,-0.0964,0.994
6.265445,1.1020,-0.0549,-0.1997,1.121
6.270040,1.2045,-0.1097,-0.2809,1.242
6.276904,1.2706,-0.1452,-0.3736,1.332
6.280031,1.3092,-0.2115,-0.4660,1.406
6.284740,1.3560,-0.2248,-0.5890,1.495
6.289797,1.3586,-0.2615,-0.7141,1.557
6.295022,1.3605,-0.2878,-0.7457,1.578
6.299595,1.3404,-0.3179,-0.7701,1.578
6.304777,1.2989,-0.3618,-0.7439,1.540
6.317890,1.2145,-0.4505,-0.7057,1.475
6.319083,1.1898,-0.5671,-0.7344,1.509
6.319508,1.1963,-0.6275,-0.7822,1.561
6.339529,1.2723,-0.6462,-0.8323,1.652
6.340770,1.3341,-0.6377,-0.8321,1.697
6.341121,1.3912,-0.6430,-0.8246,1.740
6.341502,1.5103,-0.6406,-0.8577,1.851
6.345345,1.6412,-0.6924,-0.9289,2.009
6.348924,1.7652,-0.7531,-0.9809,2.155
6.353722,1.8828,-0.6977,-1.0497,2.266
6.359517,1.9224,-0.6415,-1.0969,2.304
6.365405,1.9350,-0.6607,-1.1322,2.337
6.369980,1.9205,-0.6998,-1.2036,2.372
6.373901,1.9173,-0.7466,-1.2706,2.418
6.379575,1.9155,-0.7365,-1.3165,2.438
6.384251,1.8909,-0.7080,-1.3437,2.425
6.389972,1.7641,-0.7115,-1.3378,2.326
6.401961,1.6403,-0.7641,-1.3226,2.241
6.403314,1.4830,-0.8656,-1.3150,2.163
6.403791,1.2968,-0.9440,-1.3343,2.086
6.427944,1.1628,-0.9371,-1.3852,2.037
6.429545,1.0616,-0.9618,-1.4345,2.027
6.429899,1.0772,-0.8720,-1.4583,2.012
6.430422,1.0922,-0.8043,-1.4256,1.968
6.430828,1.0661,-0.8116,-1.3483,1.901
6.432785,1.0567,-0.8796,-1.2381,1.850
6.437508,1.0213,-0.9394,-1.1094,1.777
6.442779,1.0607,-0.9337,-0.9596,1.708
6.447845,1.1078,-0.8985,-0.8294,1.650
6.452628,1.2028,-0.8507,-0.7618,1.659
6.460316,1.2861,-0.8528,-0.7159,1.701
6.462617,1.3578,-0.8931,-0.6341,1.744
6.467814,1.3578,-0.9047,-0.5929,1.736
6.472573,1.3627,-0.8735,-0.6496,1.744
6.477275,1.3364,-0.9066,-0.6872,1.755
6.482503,1.3293,-0.9040,-0.7269,1.764
6.487463,1.2500,-0.9061,-0.7833,1.731
6.503889,1.1132,-0.9679,-0.8373,1.696
6.505553,1.0171,-0.9674,-0.8409,1.636
6.506844,0.8871,-0.9478,-0.8469,1.550
6.508286,0.7968,-0.9690,-0.8672,1.525
6.534322,0.7318,-1.0186,-0.9618,1.581
6.535963,0.6842,-1.0032,-1.0924,1.633
6.536875,0.6635,-0.9992,-1.2209,1.712
6.537443,0.6673,-0.9848,-1.3188,1.776
6.537806,0.6815,-0.9386,-1.3645,1.791
6.538270,0.7043,-0.9155,-1.3628,1.787
6.543122,0.7436,-0.9181,-1.3687,1.808
6.547909,0.7515,-0.9607,-1.3702,1.834
6.551313,0.8142,-0.9043,-1.4582,1.899
6.556083,0.9195,-0.8126,-1.5039,1.941
6.561239,0.9764,-0.7642,-1.3857,1.859
6.566094,1.0058,-0.6917,-1.8372,2.206
6.570919,0.9428,-0.7954,-1.9564,2.313
6.576191,0.9988,-0.8793,-1.7745,2.218
6.581375,1.0425,-0.9387,-1.6697,2.181
6.586534,1.0979,-0.8392,-1.6564,2.157
6.591338,1.0795,-0.6457,-1.6628,2.085
6.596019,0.9472,-0.6094,-1.5716,1.933
6.600933,0.8540,-0.6149,-1.5744,1.894
6.606249,0.7780,-0.6168,-1.5922,1.876
6.622129,0.7359,-0.5910,-1.5820,1.842
6.623049,0.7177,-0.5447,-1.5847,1.823
6.623484,0.6874,-0.4922,-1.5405,1.757
6.653425,0.6596,-0.4288,-1.4397,1.641
6.654624,0.5958,-0.3569,-1.3232,1.494
6.654952,0.5148,-0.3124,-1.2244,1.364
6.655585,0.4449,-0.2573,-1.1289,1.240
6.655862,0.3189,-0.2085,-0.9744,1.046
6.656111,0.2444,-0.1832,-0.7942,0.851
6.656347,0.2002,-0.1312,-0.6097,0.655
6.660841,0.1769,-0.0795,-0.4039,0.448
6.665337,0.1343,-0.0258,-0.1838,0.229
6.669718,0.1011,0.0168,-0.0049,0.103
6.675588,0.1377,0.1193,0.1608,0.243
6.681367,0.2184,0.4548,0.0487,0.507
6.686133,0.0760,0.3707,-0.1155,0.396
6.690733,-0.1149,0.0984,-0.0059,0.151
6.697822,-0.0510,-0.0364,0.3771,0.382
6.699493,-0.0343,-0.0651,0.7798,0.783
6.704579,-0.0295,0.2084,0.8745,0.899
6.717318,-0.0774,0.5039,0.8671,1.006
6.717798,-0.2816,0.4577,1.0279,1.160
6.719247,-0.4346,0.3737,1.0437,1.191
6.724978,-0.4840,0.3237,1.0294,1.183
6.730066,-0.4871,0.3557,0.9847,1.155
6.734179,-0.4871,0.3932,0.9098,1.104
6.740578,-0.4934,0.4438,0.7781,1.023
6.745426,-0.4939,0.4910,0.6088,0.925
6.750125,-0.4885,0.4921,0.4542,0.829
6.754008,-0.4073,0.5072,0.3046,0.718
6.760522,-0.3244,0.5601,0.2081,0.680
6.764526,-0.2200,0.6058,0.1285,0.657
6.770032,-0.1540,0.6300,0.0489,0.650
6.774663,-0.1091,0.6521,-0.0355,0.662
6.779009,-0.0658,0.6767,-0.0480,0.682
6.784553,-0.0477,0.6919,-0.0533,0.696
6.789365,-0.0355,0.6857,-0.0298,0.687
6.794152,-0.0003,0.7009,-0.0301,0.702
6.798318,0.0406,0.7089,-0.0039,0.710
6.803822,0.0991,0.7334,-0.0421,0.741
6.809101,0.1317,0.7265,-0.0512,0.740
6.816361,0.1835,0.7074,-0.0865,0.736
6.817947,0.2212,0.7023,-0.1287,0.747
6.822812,0.2468,0.6802,-0.1682,0.743
6.833122,0.2770,0.6603,-0.2244,0.750
6.834532,0.3117,0.6407,-0.2878,0.768
6.838080,0.3200,0.5709,-0.3941,0.764
6.844598,0.3332,0.5375,-0.5006,0.807
6.847554,0.3566,0.5071,-0.5833,0.851
6.852233,0.3590,0.4968,-0.6328,0.881
6.857263,0.2617,0.4370,-0.6922,0.859
6.862308,0.1438,0.3708,-0.7136,0.817
6.868297,0.0314,0.3344,-0.7403,0.813
6.872334,-0.0687,0.3325,-0.7699,0.841
6.877036,-0.1734,0.2957,-0.7547,0.829
6.882312,-0.2855,0.2597,-0.7543,0.847
6.887143,-0.3792,0.2169,-0.6992,0.824
6.891971,-0.4304,0.1650,-0.6038,0.760
6.897203,-0.4613,0.1297,-0.5588,0.736
6.903703,-0.4360,0.1257,-0.5452,0.709
6.907336,-0.4244,0.0880,-0.5197,0.677
6.921746,-0.4001,0.0956,-0.5038,0.650
6.923071,-0.3917,0.0645,-0.4760,0.620
6.923660,-0.3917,0.0117,-0.4959,0.632
6.945956,-0.3925,-0.0147,-0.4992,0.635
6.946983,-0.3983,-0.0101,-0.5241,0.658
6.947253,-0.4500,0.0065,-0.5250,0.691
6.947489,-0.4801,0.0064,-0.5355,0.719
6.947719,-0.4643,0.0041,-0.5293,0.704
6.951060,-0.4340,0.0140,-0.5472,0.699
6.955829,-0.4203,0.0122,-0.5772,0.714
6.962136,-0.3729,0.0323,-0.6097,0.715
6.966401,-0.3251,0.0577,-0.6233,0.705
6.970787,-0.2316,0.1074,-0.6252,0.675
6.978031,-0.1737,0.1239,-0.6105,0.647
6.980841,-0.0770,0.1430,-0.5576,0.581
6.985967,0.0080,0.1288,-0.4857,0.503
6.990805,0.0456,0.1362,-0.4546,0.477
6.995759,0.0978,0.1388,-0.4235,0.456
7.000635,0.1235,0.1418,-0.4333,0.472
7.006551,0.1875,0.1332,-0.4505,0.506
7.023246,0.1937,0.1252,-0.4561,0.511
7.024637,0.2116,0.1390,-0.4356,0.504
7.025751,0.0447,0.0956,-0.3866,0.401
7.026082,-0.8400,-0.0694,-0.3499,0.913
7.030070,-0.9045,0.0171,-0.3660,0.976
7.035179,-0.8646,0.0557,-0.3584,0.938
7.040287,-0.7617,0.0508,-0.2909,0.817
7.047522,-0.6240,0.0768,-0.1946,0.658
7.049815,-0.4437,0.1549,-0.1127,0.483
7.054486,-0.2564,0.2273,-0.0064,0.343
7.060877,-0.1603,0.2051,0.1890,0.322
7.064918,-0.1429,0.0757,0.5481,0.571
7.069531,-0.1845,0.0332,0.7667,0.789
7.074241,-0.2564,0.1715,0.7324,0.795
7.081229,-0.1192,0.3903,0.5814,0.710
7.085009,0.1959,0.4409,0.5218,0.711
7.089292,0.3089,0.2928,0.5176,0.670
7.100967,0.3440,0.2018,0.3943,0.561
7.101927,0.3375,0.2053,0.2430,0.464
7.104163,0.3253,0.2310,-0.0023,0.399
7.109381,0.3303,0.2432,-0.2461,0.478
7.126411,0.3333,0.2350,-0.4125,0.580
7.127363,0.3360,0.2018,-0.4976,0.633
7.127734,0.3262,0.1930,-0.4611,0.597
7.128642,0.3231,0.2012,-0.3990,0.551
7.133847,0.2696,0.1810,-0.3210,0.457
7.138819,0.2589,0.1896,-0.2532,0.409
7.144244,0.2407,0.1887,-0.1955,0.363
7.148664,0.1775,0.1712,-0.1764,0.303
7.153790,0.1171,0.1563,-0.1408,0.241
7.158494,0.0668,0.1393,-0.1627,0.224
7.163305,0.0076,0.1369,-0.1773,0.224
7.168654,-0.0174,0.1277,-0.1516,0.199
7.173119,-0.0348,0.1353,-0.1095,0.178
7.180003,-0.0541,0.1170,-0.1321,0.185
7.184445,-0.0659,0.1086,-0.0857,0.153
7.187995,-0.0511,0.1263,-0.0301,0.140
7.195129,-0.0294,0.1271,-0.0034,0.130
7.198901,-0.0908,0.1182,0.0326,0.153
7.203295,-0.1591,0.1165,0.0185,0.198
7.207788,-0.2199,0.1147,-0.0428,0.252
7.214365,-0.2592,0.1557,-0.0990,0.318
7.218079,-0.3174,0.1583,-0.1357,0.380
7.222502,-0.3757,0.1299,-0.1389,0.421
7.240789,-0.3822,0.1443,-0.1491,0.435
7.241869,-0.3489,0.1491,-0.2400,0.449
7.242806,-0.2879,0.1991,-0.2757,0.446
7.243345,-0.2303,0.2037,-0.2993,0.429
7.263077,-0.2254,0.2298,-0.2754,0.424
7.263956,-0.1796,0.2037,-0.2636,0.379
7.264295,-0.1123,0.2114,-0.2592,0.353
7.264611,-0.0541,0.2146,-0.2052,0.302
7.266733,-0.0667,0.2276,-0.1540,0.283
7.272105,-0.0829,0.2313,-0.0892,0.261
7.278583,-0.0862,0.2116,-0.0417,0.232
7.281865,-0.0884,0.1922,0.0126,0.212
7.287974,-0.0780,0.2062,0.0664,0.230
7.292440,-0.0859,0.1797,0.1033,0.224
7.296603,-0.1029,0.1723,0.0972,0.223
7.302619,-0.0861,0.1293,0.1079,0.189
7.307838,-0.0388,0.1199,0.0829,0.151
7.317936,-0.0512,0.1174,0.0463,0.136
7.318591,-0.0399,0.1054,0.0244,0.115
7.324379,-0.0529,0.0766,-0.0139,0.094
7.326868,-0.0328,0.0646,-0.0470,0.086
7.332600,0.0080,0.0477,-0.0917,0.104
7.337926,0.0687,0.0809,-0.1694,0.200
7.341134,0.1402,0.0854,-0.2109,0.267
7.347217,0.1395,0.0406,-0.3308,0.361
7.351589,0.1601,0.0393,-0.4429,0.473
7.357247,0.1929,0.0432,-0.4664,0.507
7.363285,0.1976,0.0575,-0.4902,0.532
7.366858,0.2414,0.0581,-0.5119,0.569
7.370813,0.2717,0.0688,-0.5004,0.574
7.376567,0.2907,0.0968,-0.5368,0.618
7.380786,0.2888,0.0874,-0.5568,0.633
7.386269,0.3304,0.0976,-0.6386,0.726
7.390416,0.4127,0.0919,-0.6917,0.811
7.395796,0.4830,0.0826,-0.7901,0.930
7.400483,0.5318,0.0816,-0.8978,1.047
7.405807,0.5689,0.0462,-0.9673,1.123
7.423784,0.6040,0.0051,-1.0274,1.192
7.432124,0.6246,-0.0133,-1.0472,1.219
7.432873,0.6500,-0.0255,-1.0795,1.260
7.433180,0.6142,-0.0669,-1.0791,1.243
7.433561,0.5099,-0.0756,-1.1604,1.270
7.439346,0.4941,-0.0877,-1.0993,1.208
7.440091,0.4613,-0.1367,-0.9681,1.081
7.446868,0.4071,-0.1775,-0.8858,0.991
7.450033,0.3955,-0.1297,-0.7001,0.814
7.454802,0.3978,-0.0889,-0.6491,0.766
7.459462,0.4375,-0.0718,-0.6605,0.796
7.464707,0.4552,-0.0543,-0.6863,0.825
7.469523,0.4961,-0.0341,-0.7217,0.876
7.474377,0.5129,-0.0398,-0.6857,0.857
7.479630,0.5269,-0.0120,-0.6928,0.870
7.484330,0.6733,0.1845,-0.6858,0.979
7.489021,0.8838,0.2375,-0.6577,1.127
7.496553,1.0378,0.1588,-0.7491,1.290
7.499187,1.0348,-0.0090,-0.9194,1.384
7.503784,0.9028,-0.0104,-1.1633,1.473
7.508883,0.6931,0.0439,-1.3852,1.550
7.514672,0.4409,0.0914,-1.5305,1.595
7.518785,0.3116,0.0414,-1.3574,1.393
7.523761,0.2969,-0.0871,-1.0201,1.066
7.534501,0.2697,-0.1776,-0.5267,0.618
7.535257,0.1893,-0.1266,-0.1536,0.275
7.538627,0.0701,-0.0643,0.1102,0.146
7.548987,-0.0951,-0.0386,0.3868,0.400
7.549748,-0.1475,-0.0453,0.5885,0.608
7.554326,-0.0248,-0.0414,0.7088,0.710
7.558986,0.0414,-0.1223,0.7817,0.792
7.563081,0.0967,-0.1710,0.7482,0.774
7.569345,0.1483,-0.1779,0.6091,0.652
7.572895,0.2154,-0.1240,0.3863,0.459
7.579314,0.2881,-0.0875,0.1015,0.318
7.583380,0.4159,0.0028,-0.0761,0.423
7.587724,0.4155,-0.0571,-0.1478,0.445
7.593891,0.3043,-0.1067,-0.1930,0.376
7.598383,0.1233,-0.1174,-0.2951,0.341
7.603450,0.0088,-0.0779,-0.2326,0.245
7.607440,-0.1344,-0.0670,-0.0710,0.166
7.616191,-0.2701,-0.0535,0.0370,0.278
7.623616,-0.4077,0.0031,0.1092,0.422
7.624037,-0.5644,-0.0811,0.2364,0.617
7.631174,-0.6823,-0.1146,0.3540,0.777
7.632364,-0.6657,-0.0379,0.5027,0.835
7.637234,-0.7185,0.0009,0.4989,0.875
7.642328,-0.7307,0.0204,0.7900,1.076
7.648488,-0.7140,0.0131,1.1152,1.324
7.653293,-0.6242,0.0843,1.3789,1.516
7.657051,-0.5098,0.1074,1.4567,1.547
7.661990,-0.3903,0.2048,1.3676,1.437
7.666863,-0.2609,0.3578,1.1739,1.255
7.673062,-0.1188,0.3560,0.9736,1.043
7.677206,0.0267,0.3081,0.7139,0.778
7.681856,0.2112,0.3652,0.4234,0.598
7.687573,0.4203,0.3263,0.2287,0.579
7.692475,0.6040,0.2996,0.0245,0.675
7.697499,0.7790,0.2589,-0.1678,0.838
7.701685,0.9125,0.2308,-0.1999,0.962
7.706220,0.8972,0.2107,-0.2204,0.948
7.716212,0.7405,0.2170,-0.1548,0.787
7.716537,0.5219,0.1940,0.0378,0.558
7.721724,0.2879,0.1985,0.2332,0.420
7.726259,0.0815,0.1873,0.3788,0.430
7.731163,-0.0777,0.1700,0.4152,0.455
7.736030,-0.1901,0.1485,0.3638,0.437
7.741804,-0.1364,0.1710,0.3085,0.378
7.745937,-0.0220,0.2158,0.2182,0.308
7.751132,0.1721,0.2376,0.1095,0.313
7.756812,0.3859,0.2943,-0.0727,0.491
7.761336,0.6152,0.3148,-0.3499,0.775
7.766079,0.8764,0.3193,-0.7751,1.213
7.770561,1.1258,0.3180,-1.1667,1.652
7.776729,1.3037,0.3500,-1.5346,2.044
7.780799,1.4694,0.3607,-1.8622,2.399
7.785549,1.6780,0.3649,-2.1475,2.750
7.790315,1.7787,0.3586,-2.3787,2.992
7.796736,1.8861,0.3610,-2.5081,3.159
7.801392,1.9900,0.4269,-2.5551,3.267
7.806698,2.0599,0.4715,-2.4642,3.246
7.810876,2.0612,0.4199,-2.1609,3.016
7.814911,2.0592,0.3119,-1.8269,2.770
7.819873,1.9899,0.2377,-1.5597,2.539
7.825616,1.9016,0.1781,-1.4071,2.372
7.833068,1.7993,0.1520,-1.3640,2.263
7.839910,1.7630,0.1121,-1.4375,2.278
7.840125,1.7235,0.0644,-1.4890,2.278
7.846582,1.7159,-0.1225,-1.9768,2.621
7.850415,2.3653,-0.6067,-3.9595,4.652
7.854844,3.8427,-0.9597,-6.5744,7.675
7.859064,3.4477,-1.0541,-6.9357,7.817
7.864441,0.9966,-0.5963,-4.5295,4.676
7.869313,-0.2535,-1.3225,-4.0297,4.249
7.874532,-0.6471,-2.1686,-3.4350,4.113
7.879168,-0.0239,-2.2946,-3.2119,3.947
7.884037,0.6139,-1.9744,-2.9315,3.587
7.889901,0.8705,-1.4713,-2.9727,3.429
7.894936,1.0623,-1.3121,-2.9120,3.366
7.899313,1.3561,-1.4307,-2.4673,3.158
7.903783,1.5872,-1.5039,-1.7967,2.830
7.909741,1.9676,-0.9886,-1.3928,2.606
7.915895,2.0803,-0.7466,-1.1115,2.474
7.919995,1.8330,-0.7610,-0.9213,2.188
7.923495,1.2881,-0.7642,-0.5972,1.612
7.929774,0.4417,-0.7945,-0.3567,0.977
7.933514,-0.3745,-0.8537,-0.2882,0.976
7.939352,-0.6922,-0.9464,-0.2547,1.200
7.944114,-0.4691,-0.7180,-0.1078,0.864
7.949077,-0.1426,-0.4302,-0.2616,0.523
7.953345,0.0131,-0.2505,-0.6272,0.676
7.958897,0.0861,0.2010,-1.0229,1.046
7.963343,-0.2770,0.0837,-1.3531,1.384
7.969135,-0.2214,-0.2066,-1.9599,1.983
7.972658,0.2704,-0.5109,-2.4652,2.532
7.980471,0.8755,-0.6687,-2.8644,3.069
7.983208,1.7132,-0.3710,-3.6190,4.021
7.987803,2.1914,-0.4126,-3.6909,4.312
7.993515,2.5188,-0.5901,-3.8843,4.667
7.998347,2.5681,-0.9714,-4.0890,4.925
8.003072,2.5652,-1.3709,-4.2187,5.124
8.008332,2.6313,-1.6613,-3.9864,5.057
8.015024,2.8569,-1.7938,-3.6624,4.979
8.019297,2.9450,-1.9030,-3.2443,4.777
8.022214,2.9672,-1.8710,-3.0932,4.677
8.027512,2.7228,-1.6375,-2.7377,4.194
8.032626,2.3393,-1.5349,-2.5341,3.775
8.036875,1.8820,-1.3557,-2.4608,3.382
8.042987,1.4026,-1.2296,-2.3550,3.004
8.047632,1.5657,-0.4066,-2.5753,3.041
8.051971,1.2513,-0.3514,-2.6024,2.909
8.057275,1.1408,-0.1452,-2.6471,2.886
8.062056,0.9724,0.1420,-2.6972,2.871
8.066982,0.9829,0.5394,-3.1232,3.318
8.071714,0.7874,0.5474,-3.1740,3.316
8.076336,0.7523,0.6179,-3.2564,3.399
8.081523,0.6484,0.7239,-3.2315,3.374
8.086775,0.4399,0.9046,-3.3023,3.452
8.091824,0.4823,1.2954,-3.6335,3.888
8.097720,0.4057,1.7199,-3.6889,4.090
8.102259,0.8903,3.7924,-4.0038,5.586
8.107256,2.3647,6.6023,-4.8771,8.542
8.110984,4.2054,3.0463,-6.3562,8.208
8.116335,2.5901,1.7996,-2.4260,3.979
8.121866,0.6538,1.3620,-6.9875,7.149
8.127068,0.0265,0.9008,-6.9350,6.993
8.133125,0.0027,0.2367,-4.9990,5.005
8.138634,-0.1467,0.4651,-4.3225,4.350
8.141156,-0.7472,1.1291,-4.1003,4.318
8.146570,-0.9886,1.2487,-3.9592,4.268
8.150918,-0.9772,1.3347,-3.9300,4.264
8.155239,-0.8283,1.4787,-4.3304,4.650
8.160444,-0.8547,1.6423,-4.4237,4.795
8.166449,-0.7525,1.9590,-4.3777,4.855
8.170317,-0.6393,2.2269,-4.3122,4.895
8.175358,-0.4980,2.4860,-4.1294,4.846
8.180236,-0.4004,2.6563,-3.8487,4.693
8.185653,-0.2988,2.7539,-3.6544,4.586
8.191421,-0.1504,2.7851,-3.4936,4.470
8.195874,0.1158,2.8260,-3.3875,4.413
8.200096,0.4706,2.7968,-3.2998,4.351
8.205008,0.7819,2.7566,-3.1585,4.265
8.209638,1.0218,2.6783,-2.9996,4.149
8.217225,1.2800,2.4399,-2.7830,3.916
8.222717,1.5055,2.1038,-2.4787,3.583
8.225260,1.6573,1.6325,-2.1384,3.160
8.230308,1.6719,1.1439,-1.4597,2.497
8.234663,1.8087,0.7419,-1.4459,2.432
8.239286,1.8309,0.3435,-1.2855,2.263
8.244138,2.1561,0.0755,-0.8839,2.331
8.250178,2.7879,-0.2126,-0.4698,2.835
8.254301,3.5257,-0.5774,-0.1109,3.574
8.258969,4.0824,-0.9344,0.1234,4.190
8.264782,4.4530,-1.1676,0.2195,4.609
8.269209,4.6011,-1.2879,0.2066,4.782
8.273760,4.7350,-1.3874,0.0848,4.935
8.279912,5.0080,-1.4557,-0.2275,5.220
8.284779,5.3387,-1.5165,-0.4342,5.567
8.288642,5.5933,-1.6486,-0.6458,5.867
8.294317,5.7507,-1.8423,-0.8007,6.091
8.299214,5.7970,-2.0788,-0.8280,6.214
8.303728,5.8184,-2.3894,-0.6922,6.328
8.309665,5.8439,-2.7074,-0.5950,6.468
8.317472,5.9168,-2.9490,-0.3316,6.619
8.323267,6.0582,-3.0683,-0.0744,6.791
8.323974,6.2285,-3.2175,0.0440,7.011
8.328252,6.3499,-3.4367,0.0202,7.220
8.333647,6.5672,-3.6490,-0.1086,7.514
8.339283,6.8827,-3.7463,-0.1918,7.839
8.344018,7.3078,-3.8173,-0.3104,8.251
8.348677,7.7103,-3.8600,-0.5877,8.643
8.353236,8.1305,-3.8049,-0.9895,9.031
8.358760,8.5059,-3.7169,-1.2689,9.369
8.364256,8.8652,-3.7033,-1.4212,9.712
8.368106,9.0625,-3.8094,-1.5182,9.947
8.372516,9.1434,-3.9731,-1.6483,10.105
8.378786,9.2280,-4.1376,-1.7280,10.260
8.383567,9.4777,-3.9432,-1.8181,10.425
8.387422,9.7326,-3.9230,-1.4854,10.598
8.393292,9.6217,-4.3968,-1.2870,10.657
8.397724,9.3034,-4.5396,-1.2465,10.427
8.402549,9.0410,-4.3469,-1.0031,10.082
8.407661,8.8299,-4.0890,-0.5985,9.749
8.412941,8.6200,-3.8422,-0.2400,9.441
8.417668,8.3395,-3.6031,0.1741,9.086
8.424094,7.9107,-3.4302,0.4983,8.637
8.427484,7.5120,-3.2047,0.8193,8.208
8.431882,7.2261,-2.9232,1.1158,7.874
8.437028,7.1357,-2.6495,1.3571,7.732
8.442919,7.0414,-2.4472,1.5450,7.613
8.448745,6.8474,-2.3543,1.6336,7.423
8.452302,6.6947,-2.2678,1.7232,7.275
8.456767,6.5588,-2.1448,1.7018,7.107
8.461402,6.3727,-2.0668,1.5246,6.871
8.466737,6.1410,-1.9429,1.4617,6.605
8.472572,5.8304,-1.7568,1.4698,6.264
8.477659,5.5342,-1.4582,1.5671,5.934
8.481740,5.2788,-1.1935,1.6623,5.662
8.487986,5.0979,-0.8987,1.5116,5.393
8.491784,4.9244,-0.6220,1.2164,5.110
8.498132,4.7486,-0.4519,0.9328,4.860
8.502336,4.5638,-0.3123,0.6915,4.626
8.506494,4.3373,-0.0970,0.6015,4.380
8.511199,4.2090,0.2259,0.6286,4.262
8.516112,4.1122,0.6214,0.6103,4.203
8.522192,3.9947,1.1121,0.5086,4.178
8.526812,4.0169,1.6654,0.2862,4.358
8.535032,4.1360,2.1178,0.0854,4.647
8.541868,4.2135,2.4253,0.1381,4.864
8.542596,4.2022,2.5088,0.4123,4.911
8.546436,4.0186,2.3756,0.8372,4.743
8.551324,3.7299,2.0838,1.4402,4.509
8.555427,3.3024,1.6988,2.1818,4.307
8.561946,2.8935,1.3627,2.8824,4.305
8.566260,2.5386,1.0620,3.4225,4.392
8.570394,2.1654,0.8168,3.7425,4.400
8.576851,1.8334,0.6704,3.8179,4.288
8.582472,1.6144,0.5825,3.7167,4.094
8.586299,1.5057,0.4718,3.4376,3.782
8.589930,1.4642,0.3602,3.0013,3.359
8.595477,1.5613,0.2765,2.3960,2.873
8.599955,1.8208,0.2707,1.7848,2.564
8.606019,2.2187,0.4309,1.3339,2.624
8.610537,2.7501,0.6225,1.0260,3.001
8.618216,3.2691,0.8568,0.6199,3.436
8.620503,3.7803,1.1331,0.2886,3.957
8.624657,4.1809,1.4559,0.1302,4.429
8.629564,4.4041,1.6790,0.0630,4.714
8.636185,4.4499,1.7331,0.0344,4.776
8.639362,4.3330,1.6885,0.0885,4.651
8.644001,4.1920,1.6150,0.1069,4.494
8.649290,3.9431,1.5397,0.0723,4.234
8.654168,3.6719,1.3991,-0.0021,3.929
8.658877,3.3233,1.2516,-0.0378,3.551
8.664001,2.8156,1.0787,-0.0137,3.015
