time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
176.744161,15.5764,11.5117,-2.3520,19.511
176.754147,16.0033,10.9204,-1.4863,19.431
176.754802,15.8592,10.1391,-0.4099,18.828
176.757939,15.1648,9.1082,-0.1058,17.690
176.765278,14.0018,7.8275,-0.3892,16.046
176.767387,12.6072,6.2951,-0.1597,14.092
176.771978,11.3365,4.5565,1.5081,12.311
176.776984,10.6445,2.7654,4.8734,12.029
176.781699,10.8165,1.4805,8.7045,13.963
176.786198,11.5195,1.4438,10.0308,15.343
176.791244,11.1372,2.0907,6.7459,13.188
176.797529,8.1854,1.9259,0.5808,8.429
176.801085,3.3177,0.8697,-5.3868,6.386
176.805256,-1.7853,-0.0123,-8.8967,9.074
176.809835,-5.5770,-0.2809,-8.0126,9.766
176.822913,-7.1543,-0.1396,-3.0949,7.796
176.823599,-6.5808,0.0131,2.5487,7.057
176.824098,-4.3696,-0.0892,5.6764,7.164
176.834421,-1.3044,-0.5835,6.0035,6.171
176.835068,1.8626,-1.5066,4.8738,5.431
176.838078,4.7867,-2.6849,3.3915,6.452
176.842714,7.3953,-3.8732,2.1547,8.622
176.857244,9.5372,-4.9228,1.2848,10.809
176.858008,11.0039,-5.7795,0.7592,12.452
176.858382,11.6354,-6.5265,0.7163,13.360
176.861993,11.3317,-7.2550,1.2330,13.512
176.866700,10.1655,-7.9139,2.0950,13.052
176.871935,8.4028,-8.3829,2.9942,12.241
176.876410,6.5017,-8.5131,3.6070,11.303
176.880980,4.8962,-8.1909,3.7465,10.252
176.885509,3.8161,-7.4362,3.5020,9.062
176.890588,3.2224,-6.4235,3.0675,7.814
176.897390,2.9356,-5.3650,2.5457,6.624
176.906603,2.7832,-4.4348,1.9776,5.597
176.907170,2.6185,-3.7256,1.4625,4.783
176.909124,2.2911,-3.2870,1.1359,4.165
176.924744,1.8465,-3.1401,1.0142,3.781
176.925364,1.3795,-3.2268,1.2034,3.710
176.925651,0.9482,-3.4484,1.7571,3.985
176.936075,0.5801,-3.7828,2.2861,4.458
176.936956,0.2859,-4.1862,2.6813,4.979
176.937768,0.1247,-4.5313,2.9313,5.398
176.942000,0.1260,-4.6455,2.6933,5.371
176.947449,0.3143,-4.4806,2.2835,5.039
176.952071,0.6037,-4.1557,2.1781,4.731
176.956099,0.8107,-3.7969,2.1929,4.459
176.961882,0.8165,-3.4495,1.9804,4.061
176.965598,0.6271,-3.0677,1.3919,3.427
176.970585,0.3435,-2.6057,0.8343,2.757
176.974825,0.0093,-2.1202,0.7031,2.234
176.980363,-0.4378,-1.6920,0.7144,1.888
176.984524,-1.0454,-1.3041,0.2195,1.686
176.989449,-1.7298,-0.8772,-0.6035,2.031
176.994131,-2.3360,-0.4347,-1.0816,2.611
176.998762,-2.8026,-0.0668,-1.1253,3.021
177.003508,-3.1397,0.1842,-0.9829,3.295
177.008312,-3.2533,0.3331,-0.9408,3.403
177.023385,-3.0294,0.4116,-1.0559,3.234
177.024045,-2.5286,0.4602,-1.2271,2.848
177.024348,-1.8548,0.5483,-1.3747,2.373
177.027097,-1.1246,0.7260,-1.4288,1.958
177.034388,-0.3977,1.0504,-1.1928,1.638
177.036175,0.3206,1.5644,-0.5493,1.689
177.041111,1.0274,2.2415,0.3674,2.493
177.045672,1.7226,3.0359,1.2049,3.693
177.050245,2.3874,3.9254,1.7155,4.904
177.054635,2.9751,4.8806,1.8790,6.017
177.059902,3.3823,5.8455,1.5700,6.934
177.064311,3.5086,6.8259,0.8427,7.721
177.069400,3.2731,7.7727,-0.1089,8.434
177.073782,2.4838,8.5533,-1.1074,8.975
177.078741,1.1494,9.1478,-2.0253,9.440
177.083172,-0.5552,9.5225,-2.9008,9.970
177.087861,-2.5638,9.6344,-3.6047,10.601
177.093430,-4.7898,9.4798,-3.9157,11.320
177.099932,-7.0211,9.1513,-3.7903,12.141
177.102578,-8.9257,8.7055,-2.8361,12.787
177.107439,-10.1870,8.1864,-2.2657,13.264
177.115314,-10.7726,7.9493,-4.3145,14.066
177.117050,-10.9086,8.2691,-7.4408,15.580
177.121654,-10.6165,9.1270,-8.7538,16.512
177.126123,-10.2831,10.1150,-8.3836,16.684
177.141612,-10.8775,10.5865,-8.1491,17.228
177.142467,-12.4964,10.3630,-8.5288,18.338
177.142909,-14.3061,9.5313,-8.8373,19.329
177.153286,-15.7156,8.1963,-8.8244,19.800
177.154031,-16.3334,6.7597,-8.8452,19.766
177.154583,-15.8434,5.6480,-9.6582,19.396
177.159505,-14.5802,4.9387,-11.0243,18.934
177.164164,-13.2246,4.3884,-11.4457,18.032
177.168541,-12.1873,3.6853,-10.5778,16.553
177.173802,-11.5290,2.7804,-9.7811,15.373
177.178710,-10.9203,1.9644,-9.5437,14.635
177.182699,-9.9583,1.7361,-9.2198,13.682
177.187982,-8.7411,2.2193,-8.2786,12.242
177.192720,-7.8783,3.0188,-6.6976,10.772
177.197273,-7.9804,3.6933,-5.0413,10.136
177.202974,-9.0869,4.0205,-3.7739,10.629
177.206169,-10.7447,4.0151,-3.2560,11.924
177.214213,-12.4980,3.8058,-3.2865,13.472
177.216306,-14.2728,3.4402,-3.5978,15.116
177.220792,-16.1324,3.1185,-4.7452,17.102
177.225226,-17.2278,3.5760,-6.5991,18.792
177.239623,-17.0310,4.5895,-5.9141,18.604
177.240323,-15.7112,5.5722,-0.2140,16.671
177.240698,-11.6600,7.4589,9.0698,16.548
177.243729,-3.2244,10.5822,20.0862,22.931
177.252946,7.9379,13.9339,27.0677,31.461
177.253947,18.1753,16.5006,24.3521,34.578
177.258340,24.2620,17.1136,14.4229,33.008
177.263889,25.1208,15.1266,3.3949,29.519
177.267487,21.7217,11.0850,-4.5561,24.809
177.272832,15.5977,6.1736,-8.1980,18.671
177.278887,8.3655,1.4545,-8.3412,11.903
177.281766,0.9718,-2.6479,-6.9919,7.539
177.286171,-5.5030,-5.8386,-6.0222,10.032
177.293652,-10.5224,-8.0234,-6.8825,14.915
177.295857,-14.3903,-9.2144,-9.1253,19.372
177.300774,-16.9108,-9.2797,-10.8159,22.115
177.305205,-17.7791,-8.1669,-12.1469,23.029
177.310775,-17.4262,-6.0059,-13.9692,23.128
177.315144,-16.8143,-3.3532,-14.4779,22.440
177.320504,-16.5125,-0.6672,-12.5141,20.729
177.324166,-16.9100,1.7915,-10.0647,19.760
177.339272,-17.8760,3.7613,-8.4068,20.109
177.339908,-19.0005,4.8785,-7.7225,21.082
177.340288,-18.8869,5.1061,-7.1123,20.818
177.342497,-16.7631,4.6031,-5.7039,18.295
177.351566,-13.8181,3.5228,-4.7437,15.028
177.353003,-10.8171,2.3939,-4.6003,11.996
177.357348,-7.5353,1.6554,-3.8593,8.626
177.361948,-3.9072,1.3319,-2.2474,4.700
177.366622,-0.4558,1.2164,-1.1270,1.720
177.372057,2.4073,1.1477,-0.2314,2.677
177.375717,4.5143,1.1045,1.0629,4.767
177.381413,5.8986,1.1011,2.0205,6.332
177.385087,6.5623,1.2015,2.0838,6.989
177.390097,6.3669,1.4553,1.1630,6.634
177.397621,5.1778,1.7907,-0.2064,5.483
177.399924,3.3175,2.1915,-1.0968,4.124
177.404076,1.4103,2.5702,-1.0329,3.108
177.409986,-0.2234,2.7044,-0.6514,2.791
177.413770,-1.8265,2.4272,-0.9269,3.176
177.424083,-3.5251,1.7561,-1.5954,4.249
177.424801,-5.0405,0.8618,-2.2181,5.574
177.427866,-5.9479,0.0366,-2.4884,6.448
177.434960,-5.9395,-0.4092,-2.3269,6.392
177.437397,-5.4881,-0.5578,-2.3213,5.985
177.441963,-5.0993,-0.5890,-2.4263,5.678
177.447138,-4.5668,-0.4903,-1.9916,5.006
177.452263,-3.6522,-0.2644,-1.1025,3.824
177.458052,-2.6746,-0.0456,-0.8525,2.808
177.460665,-2.1236,0.0385,-1.6735,2.704
177.465556,-1.9896,0.0044,-2.7214,3.371
177.472481,-1.9213,-0.1041,-2.7631,3.367
177.474666,-1.5367,-0.2383,-1.4554,2.130
177.479734,-0.7237,-0.3001,-0.1659,0.801
177.485205,0.2808,-0.2356,-0.1211,0.386
177.489485,1.2596,-0.1047,-0.3893,1.323
177.493703,2.2043,0.0615,-0.0314,2.205
177.506690,3.1043,0.2654,0.5842,3.170
177.507568,3.7959,0.4518,0.9718,3.944
177.508143,4.0739,0.5226,1.0311,4.235
177.525834,3.8718,0.4492,0.8771,3.995
177.526749,3.2779,0.2390,0.7347,3.368
177.527141,2.4779,-0.0977,0.8390,2.618
177.527381,1.7371,-0.4480,1.1070,2.108
177.537633,1.2179,-0.6733,1.0763,1.759
177.538415,0.8169,-0.7505,0.6094,1.266
177.540797,0.4161,-0.7706,0.2134,0.901
177.548549,0.0655,-0.8022,0.2297,0.837
177.549939,-0.0696,-0.7713,0.1990,0.800
177.555406,-0.0131,-0.5875,-0.2364,0.633
177.560688,-0.0524,-0.3469,-0.6533,0.742
177.564190,-0.2734,-0.1926,-0.6609,0.741
177.569205,-0.5111,-0.1577,-0.4454,0.696
177.574900,-0.6536,-0.2445,-0.3661,0.788
177.579403,-0.6748,-0.4024,-0.2167,0.815
177.583379,-0.5360,-0.6048,0.3819,0.894
177.589609,-0.1817,-0.7634,0.9523,1.234
177.593152,0.2826,-0.8527,1.1099,1.428
177.598514,0.7637,-0.9850,1.6260,2.049
177.602517,1.3817,-1.1163,3.0573,3.536
177.607182,2.2262,-1.1079,4.3155,4.981
177.623873,3.0780,-0.9293,4.2927,5.363
177.624449,3.6941,-0.6865,3.5173,5.147
177.624727,4.0435,-0.5255,2.9844,5.053
177.625399,4.1665,-0.5031,3.1781,5.264
177.635171,4.1966,-0.5395,3.7144,5.630
177.635656,4.2824,-0.4909,3.6196,5.629
177.639877,4.3426,-0.3107,2.5786,5.060
177.644228,4.0898,-0.1119,1.4061,4.326
177.649918,3.4044,-0.0492,1.1776,3.603
177.654054,2.5087,-0.0763,1.4872,2.917
177.659135,1.6800,-0.0237,0.9369,1.924
177.664099,0.9494,0.1368,-0.3088,1.008
177.668567,0.1632,0.2829,-1.0493,1.099
177.673158,-0.7010,0.3002,-0.9214,1.196
177.679834,-1.4742,0.2725,-0.5329,1.591
177.682165,-1.8838,0.3959,-0.6285,2.025
177.687221,-1.8613,0.6887,-0.9148,2.185
177.694388,-1.5625,0.9837,-0.6111,1.945
177.698793,-0.9609,1.2167,0.2568,1.572
177.702151,0.0477,1.5074,0.5403,1.602
177.706227,1.3832,1.9364,-0.1486,2.384
177.710931,2.7571,2.4105,-0.2183,3.669
177.726203,3.8994,2.9015,0.8098,4.927
177.727113,4.7481,3.4595,1.6000,6.089
177.727466,5.2936,3.9461,1.8371,6.853
177.729337,5.5215,4.1420,2.0422,7.198
177.733945,5.5472,4.0265,2.2138,7.203
177.739825,5.5174,3.8722,2.0659,7.050
177.743526,5.2861,3.7910,1.8702,6.768
177.749185,4.7403,3.7473,2.1891,6.427
177.754444,4.2437,3.9447,2.5493,6.330
177.758490,4.1124,4.4756,1.8970,6.367
177.762621,4.0926,5.0808,0.6410,6.556
177.768896,3.9812,5.5193,0.1980,6.808
177.772399,3.8684,5.7223,0.4796,6.924
177.775915,3.8961,5.6995,0.3468,6.913
177.781572,4.0742,5.4990,-0.1092,6.845
177.785904,4.4698,5.3410,-0.2035,6.968
177.791153,5.1866,5.5129,-0.0344,7.569
177.799059,5.8974,5.8947,0.1462,8.340
177.800265,6.3599,6.2978,0.3456,8.957
177.804946,6.5049,6.7075,0.5846,9.362
177.809387,6.2714,7.0867,0.8179,9.498
177.828122,5.9006,7.5470,1.3023,9.668
177.828923,5.6784,8.1540,2.5547,10.260
177.829165,5.7991,8.7701,3.7190,11.152
177.829386,6.2890,9.3159,3.1830,11.682
177.832847,6.9145,9.8077,1.9175,12.152
177.839065,7.4796,10.1521,2.4551,12.847
177.842826,8.0442,10.2200,4.3554,13.716
177.848920,8.7763,9.9876,5.1674,14.265
177.853133,9.6925,9.5167,4.4416,14.291
177.858781,10.6727,9.0247,3.4080,14.386
177.860985,11.4637,8.5984,3.1128,14.664
177.865658,11.7699,8.2357,3.1370,14.704
177.873152,11.4150,8.1412,2.5166,14.245
177.875159,10.5384,8.5901,1.4929,13.678
177.879976,9.7525,9.7279,1.3203,13.838
177.884676,9.9346,11.5029,3.1575,15.524
177.889276,11.3331,13.3743,5.1558,18.273
177.893970,13.1102,14.5025,4.3565,20.029
177.899406,14.3376,14.4635,1.5134,20.422
177.903628,14.9235,13.4822,-0.7656,20.126
177.908309,15.3135,12.0609,-1.5675,19.556
177.925299,15.6824,10.5538,-1.2290,18.943
177.926008,15.8798,9.1475,-0.3974,18.330
177.926437,15.6531,7.8940,0.1668,17.532
177.927550,14.8326,6.6199,0.5440,16.252
177.933607,13.3850,5.0532,1.0627,14.347
177.938053,11.8577,3.1714,2.4478,12.516
177.941209,10.9308,1.2445,5.7062,12.393
177.947206,11.2086,0.4776,9.6972,14.829
177.951336,12.0375,1.5694,10.0663,15.770
177.955914,10.7486,2.6157,4.9679,12.127
177.960612,6.3708,2.0245,-2.3559,7.088
177.964702,0.4373,0.6404,-8.5206,8.556
177.969515,-5.1506,-0.3490,-10.6948,11.876
177.975086,-8.6776,-0.5953,-7.1781,11.277
177.979565,-9.3860,-0.3948,-0.1955,9.396
177.984542,-7.6418,-0.1563,5.5553,9.449
177.988582,-4.3101,-0.1477,7.6346,8.768
177.993201,-0.4669,-0.6487,6.8358,6.882
177.998938,3.1371,-1.6863,4.9092,6.065
178.002867,6.3370,-2.9862,3.0739,7.650
178.007898,9.0693,-4.2388,1.7538,10.163
178.015418,11.1340,-5.2934,1.0305,12.371
178.017534,12.3190,-6.1896,0.9134,13.817
178.021607,12.4173,-7.0444,1.3530,14.340
178.026029,11.4473,-7.8781,2.2017,14.070
178.040274,9.7207,-8.5681,3.1609,13.338
178.040893,7.6570,-8.9395,3.9146,12.404
178.041147,5.6763,-8.8603,4.2745,11.358
178.044661,4.0672,-8.3079,4.1677,10.146
178.050296,2.9957,-7.3761,3.7595,8.804
178.054668,2.4753,-6.2371,3.3226,7.488
178.058958,2.3236,-5.0886,2.9292,6.315
178.064343,2.3394,-4.0729,2.5995,5.368
178.068588,2.3467,-3.3207,2.4166,4.730
178.073299,2.1786,-2.9221,2.3085,4.314
178.078406,1.8539,-2.8309,2.2463,4.062
178.082739,1.4748,-2.9823,2.3764,4.089
178.087835,1.0715,-3.3392,2.6089,4.371
178.092651,0.7621,-3.7908,2.9522,4.865
178.098230,0.5790,-4.1576,3.2127,5.286
178.101987,0.4725,-4.3435,2.9665,5.281
178.106321,0.4617,-4.2980,2.5511,5.019
178.122891,0.5302,-4.0351,2.4452,4.748
178.123528,0.5873,-3.6789,2.5788,4.531
178.123820,0.5669,-3.2979,2.7678,4.343
178.125744,0.4935,-2.9275,2.8499,4.115
178.129923,0.3130,-2.5457,2.6240,3.669
178.134694,0.0404,-2.1067,2.2627,3.092
178.139880,-0.3074,-1.6554,1.9818,2.600
178.143850,-0.7282,-1.2083,1.8463,2.324
178.149230,-1.1980,-0.7838,1.6079,2.153
178.154421,-1.6503,-0.3720,1.2531,2.105
178.158331,-1.9534,0.0564,0.9857,2.189
178.163620,-2.0802,0.4610,0.6576,2.230
178.168614,-2.0443,0.7822,0.2713,2.206
178.172716,-1.9192,1.0300,-0.0249,2.178
178.177968,-1.7013,1.2141,-0.1012,2.093
178.182495,-1.3300,1.3802,0.0025,1.917
178.187204,-0.8571,1.6119,0.1333,1.830
178.192221,-0.3419,1.9902,0.1575,2.025
178.200294,0.0796,2.5695,0.0578,2.571
178.201215,0.2949,3.3255,-0.0227,3.339
178.205455,0.3111,4.1672,0.1719,4.182
178.209937,0.3410,5.0515,0.8139,5.128
178.232164,0.5574,6.0020,1.5562,6.225
178.232684,0.7411,6.9916,1.7612,7.248
178.232950,0.7668,7.9669,1.3372,8.115
178.233222,0.6104,8.8763,0.5161,8.912
178.233427,0.1876,9.6305,-0.5345,9.647
178.238273,-0.5313,10.1786,-1.5098,10.304
178.243510,-1.5387,10.5321,-2.2185,10.873
178.248029,-2.7250,10.7031,-2.6280,11.353
178.252968,-3.9817,10.6706,-2.7094,11.707
178.258748,-5.1545,10.4592,-2.4056,11.906
178.261646,-5.9954,10.1124,-1.9827,11.922
178.267134,-6.4149,9.7370,-2.6417,11.956
178.272537,-6.5302,9.5397,-4.6483,12.460
178.275723,-6.4220,9.5465,-6.1572,13.049
178.280480,-6.1207,9.7064,-6.1359,13.013
178.285117,-6.0639,9.9132,-6.5754,13.352
178.289815,-6.9386,10.0873,-9.9664,15.787
178.294898,-8.9833,10.2075,-14.9648,20.220
178.307365,-12.5542,10.0683,-17.1730,23.535
178.309381,-18.3326,9.4722,-14.9221,25.465
178.310223,-25.4484,8.2995,-11.7758,29.243
178.325255,-30.0223,6.4426,-11.3815,32.747
178.326144,-28.7559,4.1512,-12.7647,31.734
178.326787,-23.5984,1.9107,-13.4926,27.250
178.327785,-18.6591,0.0570,-13.2773,22.901
178.333908,-15.1918,-1.0865,-12.2068,19.519
178.337942,-12.3409,-1.2957,-10.0465,15.966
178.341658,-9.3743,-0.6282,-7.4341,11.981
178.349255,-6.2907,0.6198,-5.2393,8.210
178.352383,-3.5638,2.2022,-3.8263,5.674
178.358343,-1.5996,3.9712,-3.3996,5.467
178.360811,-0.6091,5.5541,-3.8780,6.801
178.365204,-0.9285,6.3843,-4.5261,7.881
178.370010,-2.9034,6.2194,-4.9448,8.459
178.374509,-6.8292,5.3008,-5.6985,10.354
178.379686,-11.9189,4.5029,-6.1700,14.156
178.384047,-16.1017,4.1068,-3.4844,16.979
178.388760,-17.5244,4.0804,1.8341,18.086
178.393927,-14.8402,5.3915,8.3620,17.867
178.398433,-7.3306,8.0090,18.8784,21.778
178.403005,3.2577,10.9076,27.8591,30.095
178.408388,13.3765,13.4205,25.6019,31.851
178.415292,20.2154,14.6040,14.0533,28.626
178.425673,22.7120,13.7373,1.3686,26.579
178.426135,21.0599,10.9466,-7.0530,24.761
178.427659,16.1594,7.0587,-10.5487,20.548
178.438548,9.4995,3.0807,-11.2573,15.049
178.439258,2.0449,-0.4993,-10.9054,11.107
178.440638,-5.0807,-3.2148,-9.7535,11.458
178.446266,-10.9875,-4.9625,-8.0065,14.473
178.450278,-15.6661,-6.1596,-6.3040,17.975
178.454830,-18.8092,-6.6571,-5.8578,20.795
178.459544,-20.1394,-6.0888,-8.3294,22.628
178.464251,-19.9881,-4.6372,-12.7297,24.147
178.468969,-18.9959,-2.6632,-14.9975,24.349
178.473633,-17.9967,-0.5039,-13.5961,22.561
178.478495,-17.6628,1.5436,-11.3720,21.064
178.483172,-17.5524,3.1979,-9.5891,20.255
178.487889,-16.9096,3.9201,-7.6495,18.969
178.492826,-15.6532,3.5180,-6.0066,17.131
178.498790,-13.7236,2.5593,-4.8139,14.767
178.502272,-11.5250,1.6303,-4.6478,12.533
178.507440,-9.3811,1.0322,-5.0334,10.696
178.526168,-6.8695,0.9793,-4.0466,8.033
178.526881,-3.9090,1.3939,-1.8221,4.532
178.527279,-0.9541,1.9946,-0.1269,2.215
178.527585,1.4808,2.5797,0.2330,2.984
178.533965,3.1689,2.9240,0.0685,4.312
178.534907,4.3089,2.9441,0.1178,5.220
178.540685,4.9815,2.7116,0.1077,5.673
178.544332,4.9361,2.3697,-0.5575,5.504
178.550559,4.0197,2.0242,-1.4102,4.716
178.553829,2.4587,1.7310,-1.3237,3.285
178.558779,0.7500,1.5530,-0.7400,1.877
178.563426,-0.8535,1.4328,-0.6976,1.808
178.567916,-2.3000,1.2960,-1.2235,2.910
178.573246,-3.8762,1.0278,-1.9880,4.476
178.577737,-5.1186,0.7366,-2.2556,5.642
178.582502,-5.7230,0.4373,-1.7218,5.992
178.587927,-5.8961,0.1610,-1.1169,6.003
178.592406,-5.4845,0.0792,-1.1859,5.612
178.599355,-4.8709,0.0644,-2.0564,5.288
178.606622,-4.3109,0.0496,-2.6027,5.036
178.607180,-3.7014,-0.0055,-2.0824,4.247
178.610870,-2.9699,-0.0934,-1.2821,3.236
178.625140,-2.1969,-0.1810,-1.2792,2.549
178.625770,-1.5349,-0.2670,-2.2693,2.753
178.626061,-1.0542,-0.3870,-2.9147,3.124
178.633320,-0.5281,-0.5451,-2.0012,2.140
178.633929,0.3331,-0.6069,-0.4574,0.830
178.638559,1.4514,-0.4538,0.1319,1.526
178.643298,2.5385,-0.1560,-0.2148,2.552
178.648040,3.3560,0.1334,-0.3861,3.381
178.652971,3.8499,0.3382,0.2772,3.875
178.657618,4.0614,0.4421,1.1987,4.258
178.662002,3.9626,0.4404,1.3329,4.204
178.667498,3.5345,0.3446,0.5956,3.601
178.672772,2.8246,0.1667,-0.1380,2.833
178.677462,2.0089,-0.0926,-0.0513,2.012
178.681158,1.3094,-0.3990,0.7971,1.584
178.686321,0.8215,-0.6804,1.3741,1.739
178.692142,0.5047,-0.8275,0.7165,1.205
178.699601,0.1979,-0.8700,-0.5332,1.039
178.700601,-0.1689,-0.9293,-0.7762,1.223
178.706830,-0.4502,-1.0095,0.1256,1.112
178.709189,-0.5334,-1.0432,0.8827,1.467
178.727110,-0.4878,-1.0070,0.7819,1.365
178.728098,-0.4421,-0.9158,0.1889,1.034
178.728843,-0.4389,-0.8104,-0.1598,0.935
178.729182,-0.4381,-0.7888,0.1851,0.921
178.738272,-0.3212,-0.9053,1.3464,1.654
178.739076,0.1656,-1.0323,2.7299,2.923
178.742268,1.1261,-1.0079,3.0881,3.438
178.749050,2.3078,-0.8286,2.3763,3.415
178.752413,3.3555,-0.6666,2.2486,4.094
178.757166,4.2201,-0.6502,3.4945,5.518
178.760945,4.9912,-0.6738,4.5082,6.759
178.766140,5.5614,-0.6208,4.0443,6.904
178.771154,5.7894,-0.5848,3.2134,6.647
178.775642,5.7062,-0.6655,3.1838,6.568
178.780566,5.4358,-0.7885,3.4344,6.478
178.784857,5.0183,-0.8625,3.1847,6.006
178.789416,4.4078,-0.8260,2.4985,5.134
178.794470,3.5850,-0.6793,1.7937,4.066
178.799508,2.5421,-0.4940,1.2740,2.886
178.803884,1.4033,-0.3081,0.8778,1.684
178.808973,0.3121,-0.0570,0.3203,0.451
178.825816,-0.6719,0.2800,-0.8835,1.145
178.826494,-1.5975,0.5806,-1.7578,2.445
178.826788,-2.5290,0.7212,-1.1422,2.867
178.827294,-3.3222,0.7045,-0.1230,3.398
178.837206,-3.6500,0.6359,0.0532,3.705
178.837932,-3.2848,0.6297,-0.3721,3.365
178.841066,-2.3210,0.7478,-0.5186,2.493
178.848192,-1.0897,0.9542,-0.1495,1.456
178.853225,0.1858,1.1752,0.3148,1.231
178.857715,1.4539,1.4443,0.4176,2.091
178.860050,2.6213,1.7973,0.2999,3.192
178.864867,3.6400,2.2841,0.6744,4.350
178.869581,4.5440,2.9147,1.4842,5.599
178.874051,5.2982,3.5506,1.8781,6.649
178.878969,5.7714,3.9862,1.7632,7.232
178.884148,5.8846,4.1024,1.8169,7.400
178.888206,5.7363,3.9812,2.3365,7.363
178.892903,5.4461,3.8596,2.4836,7.122
178.899433,5.0088,3.8397,1.8339,6.572
178.903077,4.5488,3.9789,1.4689,6.219
178.907392,4.2533,4.3824,1.3910,6.263
178.925338,4.0724,4.9660,0.7260,6.463
178.925968,3.8430,5.4947,-0.4265,6.719
178.926312,3.5660,5.7773,-0.8958,6.848
178.926679,3.5803,5.8748,-0.4060,6.892
178.938407,4.1078,5.9835,-0.5338,7.277
178.939209,4.8221,6.0362,-1.1788,7.815
178.940229,5.4598,5.9573,-0.5760,8.101
178.945022,6.1082,5.9935,0.4479,8.569
178.949655,6.5643,6.1989,0.4558,9.040
178.954746,6.6708,6.3535,0.6062,9.232
178.958905,6.6507,6.5110,1.7115,9.463
178.963624,6.5635,6.8150,2.4677,9.778
178.968319,6.3003,7.2418,1.8718,9.780
178.973827,5.8177,7.7540,1.5892,9.823
178.977935,5.4625,8.3189,3.2361,10.465
178.982896,5.5990,8.8829,5.0374,11.646
178.988162,6.1303,9.3838,4.5709,12.105
178.992663,6.8065,9.7729,2.5444,12.178
178.999555,7.5041,10.0952,1.8605,12.716
179.002924,8.0867,10.1933,3.7327,13.536
179.006424,8.6803,9.8305,5.7170,14.306
179.011565,9.5280,9.0400,5.3709,14.190
179.025336,10.4591,8.0654,3.7483,13.729
179.025954,11.1124,7.1271,2.7667,13.488
179.026281,11.3940,6.4863,2.1478,13.286
179.036561,11.2297,6.4302,1.3719,13.013
179.037312,10.7364,7.1176,1.3634,12.953
179.038989,10.5602,8.5758,2.5195,13.835
179.043522,11.1908,10.4718,3.9494,15.827
179.049552,12.3644,12.1019,3.7538,17.704
179.053567,13.3391,12.9571,1.4492,18.653
179.057805,13.7250,12.9572,-1.1268,18.909
179.063683,13.7122,12.1951,-2.5284,18.524
179.067628,13.6665,10.9287,-2.5074,17.678
179.072691,13.6383,9.4810,-1.8439,16.712
179.077956,13.4077,8.0351,-1.4257,15.696
179.081582,12.7664,6.5279,-0.8180,14.362
179.087474,11.8243,4.9068,0.6714,12.820
179.093427,11.2231,3.3048,3.1325,12.112
179.096086,11.3893,2.0904,6.1001,13.088
179.100915,12.1117,1.8452,8.0014,14.633
179.106489,12.3653,2.5372,6.5011,14.199
179.109743,10.6101,3.0245,1.8332,11.184
179.125353,6.6099,2.4686,-3.1630,7.732
179.125880,1.5364,1.4473,-6.8755,7.192
179.126137,-3.2189,0.7609,-8.1522,8.798
179.128735,-6.2282,0.6114,-5.6190,8.411
179.137831,-6.7339,0.7479,-0.1070,6.776
179.138580,-5.1240,0.8402,4.8320,7.093
179.142692,-2.2702,0.6897,6.6241,7.036
179.148692,0.9120,0.0973,5.8005,5.873
179.152894,3.7741,-0.9718,3.9172,5.526
179.157304,6.1563,-2.3402,2.1411,6.925
179.161567,8.0813,-3.7498,1.0071,8.966
179.167035,9.4718,-5.0263,0.5783,10.738
179.171838,10.2222,-6.1069,0.7397,11.930
179.175763,10.2982,-7.0199,1.1997,12.521
179.181755,9.7290,-7.7950,1.7355,12.587
179.185615,8.6651,-8.3590,2.3017,12.258
179.190012,7.3094,-8.6131,2.7877,11.635
179.200127,5.9132,-8.4627,3.0730,10.772
179.201012,4.7197,-7.8917,3.1598,9.723
179.204506,3.8797,-7.0083,2.9916,8.551
179.208585,3.3804,-5.9656,2.5036,7.300
179.225563,3.0971,-4.9114,1.8252,6.086
179.226167,2.9022,-4.0075,1.2515,5.104
179.226494,2.6960,-3.3777,0.9489,4.425
179.227827,2.4333,-3.0188,0.9669,3.996
179.237658,2.1097,-2.9134,1.0828,3.757
179.239016,1.7367,-3.0369,1.1411,3.680
179.241861,1.3464,-3.3172,1.4156,3.850
179.248545,0.9684,-3.7011,1.9211,4.281
179.252257,0.7593,-4.1234,2.4982,4.881
179.257791,0.7882,-4.4659,2.8748,5.369
179.261137,1.0153,-4.5892,2.8332,5.488
179.265517,1.4055,-4.4354,2.5529,5.307
179.273566,1.7393,-4.0639,2.1919,4.934
179.275059,1.8711,-3.5991,1.7547,4.420
179.279349,1.8066,-3.1121,1.4064,3.864
179.285461,1.6067,-2.6098,1.1777,3.283
179.288842,1.2651,-2.1275,1.0636,2.694
179.295773,0.7270,-1.7007,1.0212,2.113
179.300491,-0.0415,-1.3603,0.8088,1.583
179.304011,-0.9521,-1.0724,0.3669,1.480
179.308315,-1.8215,-0.7720,-0.1509,1.984
179.343909,-2.5586,-0.4513,-0.6363,2.675
179.344473,-3.0850,-0.1287,-0.9064,3.218
179.344735,-3.3458,0.1321,-0.8408,3.452
179.344932,-3.4339,0.2791,-0.7835,3.533
179.345118,-3.3720,0.3222,-1.0378,3.543
179.345359,-3.0741,0.3503,-1.5888,3.478
179.345574,-2.5455,0.4519,-2.0788,3.317
179.345727,-1.8996,0.6719,-2.2155,2.995
