time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
96.025958,18.5086,9.3557,2.5733,20.898
96.026589,17.8084,6.9075,4.5796,19.642
96.027215,16.3424,4.6234,6.4788,18.178
96.031300,14.3114,2.8564,7.5325,16.423
96.035737,11.9946,1.6335,7.6966,14.345
96.040399,9.5889,0.6391,8.1005,12.569
96.045573,7.1962,-0.3002,8.7148,11.306
96.049828,4.5912,-0.8430,7.6853,8.992
96.054969,1.2433,-0.8208,3.6791,3.969
96.059064,-2.8720,-0.6411,-2.1957,3.672
96.064629,-7.0185,-0.7603,-7.5207,10.315
96.068491,-10.1010,-1.5415,-9.9756,14.280
96.074533,-11.1846,-3.0100,-8.1942,14.188
96.083866,-9.8172,-4.5168,-3.2733,11.291
96.090489,-6.3488,-5.4223,2.1656,8.625
96.091550,-1.9846,-5.7894,6.0598,8.613
96.092670,2.0181,-5.9882,7.0606,9.475
96.102426,5.0495,-6.1980,5.1595,9.515
96.103871,6.9995,-6.4805,1.8905,9.724
96.107229,8.0031,-6.8341,-0.9671,10.568
96.110466,8.3054,-7.1737,-2.5451,11.266
96.115957,8.0781,-7.3477,-2.7514,11.261
96.120322,7.4241,-7.2808,-1.7452,10.544
96.124809,6.4620,-6.9572,0.1175,9.496
96.129435,5.3727,-6.4109,2.2274,8.656
96.134795,4.3474,-5.7526,3.8308,8.165
96.138875,3.4873,-5.0879,4.5536,7.667
96.143551,2.8225,-4.5241,4.7363,7.132
96.148475,2.3433,-4.1278,4.8143,6.761
96.154322,2.0331,-3.9146,4.9377,6.621
96.157540,1.8854,-3.8980,4.9715,6.593
96.165953,1.8944,-4.0482,4.6775,6.470
96.167236,2.0447,-4.2898,4.2320,6.363
96.171980,2.2775,-4.5169,3.9335,6.408
96.176754,2.4498,-4.6544,3.8059,6.492
96.183910,2.4235,-4.6470,3.8012,6.474
96.186146,2.2393,-4.4751,3.8408,6.308
96.190899,1.9831,-4.1481,3.8725,6.011
96.195845,1.7072,-3.6803,3.8294,5.579
96.200120,1.4046,-3.1147,3.6543,5.003
96.204926,0.9938,-2.5084,3.2394,4.216
96.212462,0.4849,-1.9478,2.3613,3.099
96.214387,-0.0784,-1.5285,1.1433,1.910
96.218903,-0.6698,-1.3509,0.1397,1.514
96.223713,-1.2753,-1.4502,-0.3676,1.966
96.228991,-1.8407,-1.7892,-0.3443,2.590
96.234204,-2.2351,-2.2300,0.1778,3.162
96.237845,-2.2914,-2.5751,0.9634,3.579
96.243346,-1.8753,-2.7087,1.6481,3.684
96.248425,-1.0332,-2.4870,1.8761,3.282
96.253214,-0.0599,-1.8529,1.5588,2.422
96.257692,0.7526,-0.8933,0.8681,1.455
96.264149,1.2702,0.2810,0.0403,1.302
96.267226,1.4539,1.4924,-0.6783,2.191
96.271688,1.2997,2.5325,-1.0030,3.018
96.275969,0.8192,3.2534,-0.7564,3.439
96.290124,0.0439,3.6081,0.0309,3.608
96.292127,-0.9377,3.6477,1.1005,3.924
96.293002,-1.8906,3.5429,2.0383,4.503
96.318442,-2.5319,3.5455,2.8105,5.185
96.320075,-2.7525,3.8160,3.6147,5.933
96.321182,-2.5686,4.3567,4.3357,6.662
96.321956,-2.0456,5.1333,4.7000,7.254
96.322719,-1.3290,6.0778,4.5107,7.685
96.323312,-0.6239,7.1145,3.8056,8.092
96.324795,-0.0871,8.1699,2.8213,8.644
96.327287,0.1032,9.1586,1.7641,9.327
96.332755,-0.3024,10.2815,0.2811,10.290
96.337006,-1.4659,11.7797,-2.3232,12.096
96.341482,-3.2704,12.9650,-5.4897,14.454
96.346245,-5.0919,12.8969,-6.5748,15.346
96.351282,-6.2271,11.9348,-4.2444,14.115
96.355757,-6.7150,10.9695,-0.8234,12.888
96.360183,-6.8293,10.1287,0.8735,12.247
96.365540,-6.6748,9.2951,0.6012,11.459
96.369654,-6.4631,8.6712,-0.4812,10.826
96.374778,-6.5420,8.5302,-2.3552,11.005
96.382684,-7.2468,8.9056,-5.6001,12.774
96.383985,-8.8093,9.4300,-10.1535,16.420
96.391170,-11.4540,9.5189,-15.0399,21.166
96.393585,-15.0262,8.5776,-18.5649,25.377
96.398592,-18.6011,6.3372,-18.7551,27.165
96.403404,-20.8264,3.3543,-14.9062,25.830
96.407271,-21.0249,0.7948,-8.8693,22.833
96.415947,-19.6827,-0.4114,-3.4995,19.996
96.417781,-17.7955,-0.0923,-0.9985,17.824
96.421964,-16.0778,1.3161,-2.1507,16.274
96.426850,-14.7100,3.1727,-5.2454,15.936
96.431096,-13.6193,4.8458,-7.3923,16.236
96.435860,-12.7150,5.7988,-7.2515,15.744
96.440119,-12.0059,5.7891,-5.3936,14.379
96.445605,-11.5117,4.8663,-3.2289,12.908
96.449705,-10.8857,3.9655,-2.5916,11.872
96.454811,-10.2215,3.8279,-4.6049,11.846
96.459013,-10.2818,4.3429,-8.0241,13.746
96.464433,-10.9751,6.3233,-8.6712,15.350
96.468728,-9.2785,10.0370,0.8874,13.697
96.474168,-0.9725,13.7034,21.1997,25.262
96.483074,11.5308,14.7244,36.5366,41.045
96.493190,20.6072,12.4888,34.6834,42.232
96.494380,23.0630,8.9161,22.4126,33.372
96.495501,21.0159,5.5457,10.2290,24.022
96.502921,16.8164,2.6790,1.4500,17.090
96.504563,11.6553,0.1870,-3.9799,12.317
96.507760,6.1946,-1.7667,-6.9097,9.447
96.513512,0.5147,-2.6031,-8.7397,9.134
96.516545,-5.7257,-2.0166,-9.6946,11.438
96.520689,-13.0071,-0.4626,-9.3826,16.045
96.525479,-20.5889,0.9283,-9.8778,22.855
96.530017,-26.7020,1.0987,-14.1201,30.226
96.534961,-30.0201,0.2880,-20.8199,36.534
96.539246,-30.4587,-0.2301,-24.3270,38.982
96.544454,-28.5846,0.0452,-20.7014,35.293
96.548870,-24.9294,0.3633,-11.9346,27.641
96.554195,-20.3400,-0.2094,-3.8956,20.711
96.557732,-15.8388,-1.7287,-0.1103,15.933
96.564853,-12.2546,-3.4223,-0.8669,12.753
96.567735,-10.0246,-4.4096,-4.6353,11.892
96.573747,-8.4419,-4.0146,-7.9037,12.241
96.576928,-6.7504,-2.1635,-8.5186,11.082
96.583525,-5.0882,0.5354,-6.4577,8.239
96.586677,-3.5090,3.2503,-2.9354,5.612
96.591582,-1.9170,5.0954,0.3266,5.454
96.596288,-0.3079,5.4449,2.0917,5.841
96.601193,1.2343,4.5170,1.7833,5.011
96.605508,2.5350,3.0940,0.5217,4.034
96.609947,3.5516,1.8749,0.1028,4.017
96.614919,4.4594,1.2094,0.7256,4.677
96.619623,5.3236,1.0636,1.5833,5.655
96.624451,5.8496,1.1948,1.8286,6.244
96.629238,5.5331,1.4513,0.9265,5.795
96.634314,4.4173,1.8421,-0.4633,4.808
96.638321,2.8007,2.3294,-1.0649,3.795
96.643759,1.1566,2.6604,-0.4157,2.931
96.648134,-0.0606,2.6013,0.4361,2.638
96.653381,-1.0789,2.1044,0.3845,2.396
96.657972,-2.2805,1.3661,-0.3511,2.681
96.667063,-3.6606,0.6262,-0.8800,3.817
96.668043,-4.7661,-0.0756,-0.5082,4.794
96.679156,-5.2885,-0.6673,-0.0385,5.331
96.680042,-5.3636,-1.0111,-0.7502,5.509
96.686418,-5.2811,-1.1446,-2.2407,5.850
96.687755,-5.2287,-1.1230,-3.0846,6.174
96.690586,-5.1175,-0.9913,-2.7210,5.880
96.695893,-4.6836,-0.7873,-1.8501,5.097
96.699432,-3.8836,-0.5020,-1.3747,4.150
96.704335,-2.8300,-0.1148,-1.3847,3.153
96.708941,-1.6568,0.3190,-1.2278,2.087
96.714389,-0.4428,0.6202,-0.4367,0.878
96.719145,0.8179,0.6965,0.8085,1.345
96.723438,2.0279,0.5843,1.7953,2.771
96.727882,2.8838,0.3428,1.8670,3.452
96.733026,3.2830,0.1223,1.3773,3.562
96.737547,3.4511,0.0166,1.3156,3.693
96.742064,3.4798,-0.0743,1.7168,3.881
96.747530,3.3006,-0.1697,1.7145,3.723
96.751806,2.8273,-0.1555,1.1400,3.052
96.756367,2.0949,-0.0173,0.7733,2.233
96.767108,1.2823,0.1231,0.8708,1.555
96.768084,0.5068,0.1967,0.8323,0.994
96.775944,-0.1529,0.2152,0.3707,0.455
96.776595,-0.6730,0.1858,-0.1505,0.714
96.787559,-1.0655,0.0918,-0.4443,1.158
96.789109,-1.3424,-0.0905,-0.6232,1.483
96.789924,-1.5081,-0.3230,-0.7353,1.709
96.794691,-1.4794,-0.5862,-0.5580,1.686
96.798572,-1.1703,-0.8751,-0.0598,1.463
96.803495,-0.5789,-1.0940,0.5078,1.338
96.808193,0.2348,-1.1689,1.0175,1.567
96.814250,1.2585,-1.1096,1.7424,2.419
96.817484,2.4829,-0.9781,2.6683,3.774
96.822212,3.8106,-0.8009,3.3767,5.154
96.826735,5.1485,-0.5805,3.9490,6.514
96.832016,6.4116,-0.3737,4.6067,7.904
96.836474,7.4887,-0.2020,4.9821,8.997
96.841379,8.2450,-0.0370,4.6629,9.472
96.846546,8.4873,0.0945,4.0288,9.395
96.851691,8.0341,0.0969,3.5318,8.777
96.856395,6.9211,-0.0389,3.1986,7.625
96.859739,5.4464,-0.2261,2.9941,6.219
96.865398,3.8792,-0.3571,2.5279,4.644
96.870710,2.3646,-0.3534,1.5844,2.868
96.874380,0.9548,-0.1722,0.6682,1.178
96.883651,-0.3559,0.1120,0.1617,0.407
96.884593,-1.5559,0.3509,-0.0600,1.596
96.890908,-2.5695,0.4392,-0.3993,2.637
96.892958,-3.3107,0.4004,-1.0866,3.507
96.899096,-3.7298,0.3370,-1.8022,4.156
96.901974,-3.8105,0.2635,-1.9505,4.289
96.906804,-3.5034,0.1875,-1.3253,3.750
96.912554,-2.7394,0.1764,-0.4549,2.783
96.917201,-1.5374,0.3520,0.0389,1.578
96.921572,-0.0426,0.8338,0.1897,0.856
96.925464,1.5880,1.6355,0.2749,2.296
96.930507,3.2122,2.5799,0.4712,4.147
96.935173,4.7399,3.3922,0.9105,5.899
96.939710,6.1196,3.8679,1.6522,7.426
96.944790,7.3071,3.9341,2.1830,8.581
96.949150,8.1643,3.7698,1.7116,9.154
96.955085,8.4740,3.5828,0.9430,9.248
96.958453,8.2298,3.3787,1.3856,9.004
96.966292,7.5655,3.0464,2.9378,8.669
96.974841,6.5563,2.5575,3.9727,8.081
96.975491,5.3275,2.1907,3.4460,6.712
96.977727,4.1602,2.3513,2.2710,5.291
96.984920,3.2714,3.1317,1.7970,4.872
96.987063,2.7801,4.2378,2.0653,5.473
96.991759,2.6992,5.2703,2.0738,6.274
96.996703,3.0033,5.9899,1.0247,6.779
97.001685,3.6024,6.4273,-0.6720,7.399
97.005779,4.2817,6.7045,-1.8377,8.165
97.011038,4.9170,6.8037,-1.7901,8.583
97.015456,5.5056,6.6564,-1.1510,8.715
97.020351,6.0274,6.4492,-0.8634,8.869
97.024942,6.4595,6.4901,-0.8124,9.193
97.029446,6.7871,6.9126,-0.4362,9.697
97.034671,6.9990,7.6993,0.2857,10.409
97.039085,7.1259,8.6800,1.1879,11.293
97.044295,7.2601,9.6095,2.3144,12.264
97.048606,7.5731,10.2230,3.0403,13.081
97.054183,8.0984,10.4655,2.6426,13.494
97.058713,8.6543,10.5589,1.9191,13.787
97.067289,9.1698,10.6540,2.0195,14.201
97.068585,9.6760,10.5955,2.8258,14.624
97.079110,10.1918,10.1134,3.3713,14.749
97.080213,10.5494,9.3916,2.8419,14.407
97.084721,10.6050,9.1297,1.5598,14.080
97.085944,10.4710,9.9534,0.7164,14.465
97.091404,10.3027,11.8775,0.6717,15.738
97.095905,10.4895,13.8958,0.8334,17.430
97.100394,11.6072,14.2388,0.7707,18.387
97.105044,13.6223,12.3998,0.1349,18.421
97.109370,15.7603,9.8847,-1.1606,18.640
97.114652,17.4113,8.3154,-2.1782,19.418
97.119154,18.6020,8.2978,-2.1743,20.485
97.123857,19.4834,9.5240,-1.2983,21.725
97.129491,19.9753,11.1459,0.0656,22.875
97.134854,19.8607,12.1238,1.1649,23.298
97.137836,18.9178,11.7277,1.2473,22.293
97.142948,17.2352,10.1122,0.0326,19.983
97.147646,15.2378,7.9678,-1.5904,17.269
97.152020,13.4422,5.7166,-1.5737,14.692
97.156825,12.0366,3.5535,0.3347,12.555
97.167342,10.9356,1.7172,3.4530,11.596
97.168555,9.9853,0.2695,7.4771,12.477
97.176600,8.9216,-0.9316,10.2661,13.633
97.177319,7.5197,-1.7621,9.7269,12.420
97.187853,5.5144,-1.7794,6.4602,8.678
97.189349,2.5899,-1.0022,2.1242,3.496
97.190806,-1.4347,0.1730,-2.7245,3.084
97.195058,-6.1305,1.3449,-8.1218,10.264
97.199096,-10.4163,1.6393,-12.7804,16.569
97.204185,-13.0154,0.2263,-14.0517,19.155
97.208607,-13.1186,-2.3479,-10.4900,16.960
97.215223,-10.8127,-4.6664,-3.6683,12.335
97.217816,-6.8330,-6.0418,3.6640,9.829
97.222698,-2.2827,-6.7193,9.0769,11.522
97.227744,1.8818,-7.0674,10.7917,13.036
97.232275,5.2184,-7.2277,9.2264,12.830
97.237458,7.6893,-7.2258,6.3105,12.295
97.241529,9.3904,-7.1215,3.7389,12.364
97.246626,10.4382,-6.9772,2.2702,12.759
97.252064,11.0225,-6.8506,1.8306,13.106
97.256174,11.2958,-6.7420,2.0729,13.317
97.261398,11.2232,-6.6019,2.6558,13.289
97.265564,10.6979,-6.3759,3.2049,12.860
97.270465,9.7066,-6.0672,3.5056,11.972
97.275053,8.3707,-5.7028,3.5292,10.726
97.290694,6.8793,-5.2690,3.3128,9.277
97.292939,5.3665,-4.8045,3.0053,7.805
97.293957,3.9237,-4.3619,2.7536,6.481
97.294893,2.5994,-3.9960,2.5512,5.407
97.322972,1.4370,-3.7736,2.2961,4.645
97.324917,0.4633,-3.7350,2.0181,4.271
97.325707,-0.2851,-3.8770,1.8479,4.304
97.326483,-0.8322,-4.1584,1.7684,4.595
97.327103,-1.2281,-4.5020,1.7504,4.984
97.327730,-1.5066,-4.8306,1.8472,5.387
97.328733,-1.6825,-5.0717,1.9853,5.700
97.334019,-1.7034,-5.1388,2.0049,5.773
97.335539,-1.5554,-4.9787,1.9309,5.562
97.341710,-1.3345,-4.6367,1.8808,5.179
97.345061,-1.1198,-4.2029,1.8650,4.733
97.351289,-0.9660,-3.7200,1.8288,4.256
97.355535,-0.8919,-3.2161,1.6505,3.723
97.359222,-0.8848,-2.6954,1.3423,3.138
97.365815,-0.9204,-2.1862,1.0388,2.590
97.370557,-0.9811,-1.7501,0.7352,2.137
97.373875,-1.0545,-1.3963,0.4627,1.810
97.377930,-1.0970,-1.1027,0.3725,1.599
97.382748,-1.1198,-0.8615,0.5108,1.502
97.387364,-1.1321,-0.6271,0.7415,1.492
97.392126,-1.1379,-0.3320,0.9050,1.491
97.396994,-1.1656,0.0786,0.9228,1.489
97.401508,-1.2365,0.6310,0.7739,1.589
97.406255,-1.3339,1.3537,0.5470,1.978
97.411079,-1.4081,2.2130,0.3927,2.652
97.416083,-1.3950,3.0654,0.3847,3.390
97.420471,-1.2209,3.8010,0.5823,4.035
97.424958,-0.8879,4.4105,1.0547,4.621
97.431201,-0.4314,4.9490,1.6312,5.229
97.434888,0.0850,5.5143,2.1386,5.915
97.439453,0.5025,6.1510,2.5164,6.665
97.444817,0.8378,6.8705,2.7405,7.444
97.448888,1.3138,7.7238,2.8374,8.333
97.454599,1.7723,8.6136,2.6653,9.189
97.457917,1.7988,9.3281,2.0392,9.716
97.468560,1.2339,9.8354,1.0953,9.973
97.469703,0.1692,10.2425,0.1111,10.244
97.473145,-1.2068,10.8542,-1.2108,10.988
97.477300,-2.7429,11.9571,-3.0993,12.653
97.496504,-4.5166,13.0488,-5.2603,14.776
97.497639,-6.6284,13.6773,-6.8764,16.682
97.498195,-8.9094,13.6075,-7.4582,17.893
97.498613,-10.9430,12.0552,-7.9662,18.126
97.501598,-12.4617,9.2316,-8.0743,17.485
97.505117,-13.6322,6.4274,-6.8522,16.556
97.510161,-14.7562,4.4785,-5.7233,16.449
97.515455,-16.0114,3.5585,-6.4977,17.642
97.520969,-17.4453,3.4984,-9.6436,20.238
97.524876,-18.8781,3.7611,-14.3160,23.989
97.530435,-19.6942,3.5149,-18.1534,27.014
97.535720,-19.3098,2.4552,-18.0489,26.545
97.538296,-17.7495,1.2613,-13.4194,22.287
97.543215,-15.4704,0.7834,-7.3075,17.127
97.548253,-12.9956,1.3203,-2.8150,13.362
97.553621,-10.7123,2.7837,-1.2736,11.141
97.557382,-8.7507,4.9082,-2.2760,10.288
97.566878,-7.1281,7.1249,-4.0607,10.866
97.568443,-5.9197,8.6805,-5.0008,11.636
97.571579,-5.2435,8.9893,-4.6343,11.392
97.575852,-5.2355,7.8339,-3.3271,9.992
97.586314,-5.6299,5.8335,-1.8207,8.309
97.587489,-5.8025,4.3171,-0.8566,7.283
97.590542,-6.0567,3.7478,-1.8584,7.361
97.595301,-7.3483,4.1111,-5.6407,10.135
97.600089,-9.8640,6.1229,-9.1330,14.772
97.605583,-11.5750,9.8211,-2.6774,15.414
97.610573,-8.4292,13.5789,18.9002,24.752
97.614806,0.1358,14.7676,37.8055,40.588
97.618461,8.8091,12.5778,35.1824,38.388
97.624356,13.3860,9.0537,19.2422,25.128
97.627931,14.4427,6.0213,5.3989,16.553
97.633213,13.5138,3.7719,-2.3786,14.231
97.637430,11.0331,1.7273,-5.0845,12.270
97.642103,7.3851,-0.3538,-4.8790,8.858
97.647297,3.1173,-2.1645,-4.2685,5.712
97.651835,-1.4004,-3.5641,-4.3069,5.763
97.656738,-5.9578,-4.3351,-5.7877,9.369
97.661399,-10.3366,-4.2183,-9.9188,14.934
97.665886,-14.2017,-3.1625,-15.9810,21.612
97.670890,-17.2907,-1.1242,-20.5744,26.899
97.675570,-19.4243,1.5377,-20.1910,28.060
97.684380,-20.7297,3.6556,-15.0060,25.851
97.686357,-21.1439,3.7581,-8.7697,23.197
97.690408,-20.4754,1.5899,-5.1416,21.171
97.694443,-19.1303,-1.5169,-4.6700,19.750
97.707365,-18.0185,-4.0937,-6.4838,19.582
97.709312,-17.6866,-5.4889,-8.9504,20.568
97.710668,-17.4130,-5.4627,-9.5676,20.606
97.714328,-16.2305,-4.1024,-7.6501,18.406
97.717459,-14.1443,-2.1243,-4.5496,15.009
97.722329,-11.5101,-0.1535,-1.8725,11.662
97.726922,-8.5162,1.6115,-0.1321,8.668
97.731595,-5.3455,3.0842,0.6765,6.208
97.736395,-2.0574,4.1493,1.0331,4.745
97.741328,1.2827,4.7632,1.2631,5.092
97.747074,4.5344,4.9924,1.3014,6.869
97.750791,7.4707,4.9254,1.5323,9.079
97.755244,9.6901,4.5433,2.0122,10.890
97.759795,10.7340,3.8053,2.0812,11.577
97.764702,10.3073,2.7860,1.2822,10.754
97.769649,8.5390,1.8066,-0.0031,8.728
97.774588,6.0332,1.2553,-0.7163,6.204
97.783760,3.5463,1.2090,-0.3406,3.762
97.784754,1.1756,1.4093,0.4459,1.889
97.788424,-1.4030,1.5405,0.7737,2.223
97.793571,-3.9267,1.4617,0.4561,4.215
97.802223,-5.7248,1.1565,-0.4034,5.854
97.803336,-6.5724,0.6369,-1.5411,6.781
97.807164,-6.7855,-0.0778,-2.4063,7.200
97.811605,-6.5672,-0.8318,-2.7620,7.173
97.818358,-5.9624,-1.4151,-2.9487,6.801
97.821346,-5.1762,-1.7395,-3.0646,6.262
97.825885,-4.3181,-1.7907,-2.7932,5.446
97.831317,-3.3967,-1.5118,-2.4241,4.438
97.835399,-2.5319,-0.8490,-2.4502,3.624
97.839894,-1.7844,0.0101,-2.3846,2.978
97.844806,-1.0158,0.7074,-1.4893,1.937
97.852334,-0.0103,1.0072,0.0317,1.008
97.854664,1.2242,0.9315,1.0162,1.844
97.859232,2.4065,0.6690,0.9132,2.659
97.869773,3.2615,0.4035,0.6024,3.341
97.871060,3.6556,0.2166,0.9337,3.779
97.874506,3.6418,0.0536,1.6302,3.990
97.877588,3.2923,-0.1591,2.0351,3.874
97.889824,2.7288,-0.3879,1.9792,3.393
97.890880,2.0441,-0.5421,1.5960,2.649
97.891675,1.3264,-0.5646,1.0862,1.805
97.896257,0.6929,-0.4746,0.7133,1.102
97.900797,0.1918,-0.3320,0.4199,0.569
97.906142,-0.2028,-0.1946,-0.1152,0.304
97.910497,-0.5672,-0.0770,-0.8065,0.989
97.915057,-0.9208,-0.0245,-1.1467,1.471
97.919820,-1.2086,-0.1181,-0.9273,1.528
97.924401,-1.4071,-0.3809,-0.4158,1.516
97.930549,-1.4714,-0.7458,0.0673,1.651
97.934183,-1.3331,-1.0981,0.4546,1.786
97.938758,-0.9835,-1.3397,0.8724,1.877
97.943446,-0.3918,-1.4252,1.4266,2.054
97.948383,0.4520,-1.3307,2.1252,2.548
97.953348,1.5082,-1.0682,2.7934,3.349
97.957272,2.7375,-0.6766,3.2155,4.277
97.967562,3.9638,-0.2615,3.4986,5.293
97.968831,5.0320,0.0456,3.8921,6.362
97.972260,5.9620,0.1691,4.3328,7.372
97.976628,6.7832,0.1142,4.5178,8.151
97.989641,7.4169,-0.0116,4.1880,8.518
97.991395,7.7030,-0.1439,3.6202,8.512
97.992048,7.5525,-0.2827,3.3196,8.255
97.996982,7.0015,-0.3844,3.2869,7.744
98.000964,6.1149,-0.3722,3.1588,6.893
98.004761,4.9549,-0.1869,2.5611,5.581
98.010388,3.5644,0.1948,1.6989,3.953
98.014610,2.0171,0.6675,1.1057,2.395
98.019676,0.3939,1.0497,0.7413,1.344
98.023472,-1.1599,1.2194,0.0522,1.684
98.030189,-2.5421,1.2260,-1.1189,3.036
98.033605,-3.6941,1.1622,-2.1588,4.434
98.037994,-4.5582,0.9897,-2.2715,5.188
98.042572,-4.9639,0.6258,-1.3121,5.172
98.047374,-4.6037,0.1602,0.0656,4.607
98.052005,-3.3886,-0.0556,0.7134,3.463
98.057095,-1.6099,0.2906,0.3069,1.664
98.061348,0.3410,1.1428,0.0521,1.194
98.068919,2.3128,2.1788,0.7497,3.265
98.077814,4.3290,3.1433,1.6060,5.586
98.078949,6.2884,3.9643,1.6367,7.612
98.088949,7.9433,4.5605,1.2843,9.249
98.090139,9.0774,4.7822,1.3916,10.354
98.090794,9.5536,4.5275,1.8870,10.739
98.094736,9.3218,3.8429,2.5221,10.394
98.099657,8.4559,3.0519,3.1749,9.534
98.103732,7.1457,2.5608,3.5702,8.388
98.108738,5.6522,2.6030,3.6741,7.226
98.114424,4.2050,3.1417,3.6593,6.399
98.118098,3.0370,3.9325,3.4910,6.072
98.122330,2.4422,4.7260,2.5781,5.912
98.127161,2.4835,5.4259,0.7277,6.011
98.132202,3.0235,5.9722,-1.0969,6.783
98.136670,3.8947,6.2562,-2.0442,7.648
98.141288,4.9190,6.2667,-2.4691,8.341
98.146427,5.8547,6.1783,-2.9812,9.019
98.150829,6.5144,6.1824,-3.0802,9.495
98.155808,6.9331,6.3127,-2.3903,9.676
98.160080,7.2130,6.6020,-1.6471,9.916
98.164845,7.4199,7.1858,-1.1239,10.390
98.169767,7.6405,8.0645,-0.0860,11.110
98.174815,8.0316,8.9688,1.3072,12.110
98.182876,8.7128,9.5833,1.8889,13.089
98.183831,9.5579,9.8530,1.5605,13.816
98.189576,10.3720,9.8714,1.3519,14.382
98.193454,11.0184,9.6681,1.8623,14.777
98.198162,11.4669,9.2653,2.6770,14.983
98.203148,11.6334,8.7489,2.9628,14.855
98.208014,11.4564,8.3329,2.4828,14.382
98.213629,11.0498,8.2390,1.8208,13.903
98.217475,10.4352,8.6026,1.4907,13.606
98.222415,9.6560,9.6234,1.5577,13.721
98.226536,8.7830,11.3142,1.7648,14.431
98.231217,8.2263,12.8953,1.5577,15.375
98.235925,8.7939,12.9052,0.6031,15.628
98.240470,10.5148,11.0456,-0.9140,15.277
98.245196,12.5278,8.7816,-2.4406,15.493
98.249955,14.2877,7.5986,-3.1661,16.489
98.254804,15.7494,7.9155,-3.0521,17.889
98.259243,16.8827,9.2942,-2.6667,19.456
98.267269,17.5786,11.0074,-2.2028,20.857
98.268766,17.7944,12.1413,-1.5744,21.599
98.273939,17.6024,11.8539,-0.7937,21.237
98.283656,17.1406,10.1360,-0.1332,19.914
98.286030,16.4912,7.5771,1.2207,18.190
98.288406,15.6110,4.9050,3.5532,16.745
98.294099,14.3828,2.6893,5.7770,15.731
98.298552,12.7820,1.0261,7.9824,15.105
98.302321,10.7829,-0.3822,9.7776,14.561
98.306731,8.5559,-1.6010,10.0300,13.280
98.311523,6.3542,-2.1865,8.7003,10.993
98.315932,3.8279,-1.9653,5.8957,7.299
98.321072,0.4305,-1.2579,1.4629,1.977
98.325468,-3.6867,-0.4449,-4.0916,5.526
98.333589,-7.6099,-0.1275,-8.9817,11.773
98.335659,-10.2435,-0.9096,-10.9385,15.014
98.340464,-10.7656,-2.5730,-8.8781,14.189
98.344069,-9.0793,-4.2133,-4.0637,10.803
98.350046,-5.7943,-5.2450,1.3759,7.936
98.354199,-1.8144,-5.7394,5.8484,8.393
98.358423,1.9945,-6.0043,7.9676,10.174
98.364121,5.1139,-6.1758,7.2536,10.812
98.372319,7.3654,-6.2768,4.7883,10.797
98.373038,8.8142,-6.3621,2.3005,11.111
98.377422,9.5984,-6.4843,0.8244,11.613
98.385741,9.8359,-6.6290,0.4549,11.870
98.386582,9.6309,-6.7392,0.8837,11.788
98.391328,8.9669,-6.7659,1.6984,11.361
98.396418,7.8560,-6.6528,2.4840,10.590
98.400326,6.4852,-6.4064,2.8889,9.563
98.404988,5.0853,-6.0518,2.8315,8.397
98.409700,3.8658,-5.5804,2.6459,7.286
98.414578,2.9578,-5.0230,2.7479,6.444
98.419416,2.3853,-4.4360,3.1967,5.965
98.424025,2.1084,-3.9186,3.7528,5.821
98.430050,2.0082,-3.5868,4.1408,5.835
98.434172,1.9567,-3.4826,4.1305,5.746
98.438386,1.9167,-3.5884,3.7427,5.528
98.442837,1.8583,-3.8534,3.2185,5.354
98.448294,1.7507,-4.1361,2.7993,5.292
98.453315,1.5821,-4.2973,2.6477,5.290
98.458617,1.3500,-4.2530,2.7736,5.254
98.461795,1.0539,-3.9860,3.0584,5.134
98.468391,0.6956,-3.5394,3.1510,4.790
98.477133,0.2984,-2.9515,2.8004,4.080
98.478177,-0.0974,-2.3255,2.2144,3.213
98.487203,-0.4414,-1.7923,1.7160,2.520
98.488674,-0.7138,-1.4399,1.3694,2.111
98.491310,-0.9637,-1.2479,1.1464,1.949
98.495058,-1.2361,-1.1584,1.0452,1.991
98.500023,-1.5047,-1.1393,0.9994,2.136
98.504690,-1.6812,-1.1616,0.9547,2.255
98.509484,-1.6532,-1.1458,0.9188,2.211
98.514096,-1.3825,-1.0126,0.9281,1.949
98.518524,-0.9143,-0.7093,1.0020,1.531
98.523274,-0.3033,-0.1902,1.1167,1.173
98.528477,0.4111,0.5707,1.2439,1.429
98.533423,1.1366,1.5159,1.3499,2.326
98.538049,1.7307,2.5396,1.3771,3.368
98.543396,2.1246,3.5410,1.4016,4.361
98.547388,2.3444,4.4102,1.7005,5.276
98.551979,2.3995,5.0493,2.3215,6.053
98.556537,2.3061,5.4778,2.9838,6.650
98.561319,2.1001,5.8656,3.4281,7.111
98.566539,1.7943,6.3677,3.5743,7.519
98.570826,1.4551,7.0311,3.5246,7.999
98.575973,1.1419,7.8143,3.4007,8.598
98.586966,0.7510,8.6159,3.1499,9.204
98.589405,0.1085,9.2677,2.7140,9.658
98.590712,-0.7969,9.6453,2.1054,9.905
98.594920,-1.8214,9.8252,1.2282,10.068
98.618087,-2.7292,10.0620,-0.0819,10.426
98.619791,-3.3887,10.6121,-1.4503,11.234
98.620463,-3.9538,11.6303,-2.4048,12.517
98.621137,-4.8113,12.8004,-3.3761,14.085
98.621744,-6.2624,13.3514,-4.9479,15.555
